target_id	length	eff_length	est_counts	tpm
NM_001243738.2	2699	2447.75	0	0
NM_001243740.3	2258	2006.75	43.5867	1.26179
NM_001243743.2	4534	4282.75	22.3768	0.30353
NM_001243744.2	2711	2459.75	14.073	0.332369
NM_001243745.3	1180	928.747	38.7828	2.42587
NM_001243746.2	4914	4662.75	8.67946	0.108138
NM_001243747.2	3202	2950.75	12.5233	0.246555
NM_001243749.2	1784	1532.75	176.533	6.69085
NM_001243750.2	745	494.123	54.7023	6.43127
NM_001243751.2	1531	1279.75	62.6582	2.84433
NM_001243752.2	1907	1655.75	71.0218	2.49186
NM_001243753.2	1528	1276.75	26.7526	1.21727
NM_001243754.2	1311	1059.75	38.3342	2.10141
NM_001243755.2	1346	1094.75	0	0
NM_001243756.2	3786	3534.75	137.165	2.25429
NM_001243759.2	2882	2630.75	0	0
NM_001243763.2	692	441.505	0	0
NM_001243764.2	6238	5986.75	84.8974	0.823815
NM_001243765.2	7015	6763.75	0.126743	0.00108859
NM_001243766.2	2934	2682.75	0	0
NM_001243767.2	4331	4079.75	226.405	3.22389
NM_001243768.2	1530	1278.75	0	0
NM_001243770.2	924	672.766	38.8841	3.35764
NM_001243771.2	1897	1645.75	20.0619	0.708167
NM_001243772.2	1520	1268.75	0	0
NM_001243773.2	3569	3317.75	0	0
NM_001243774.2	3532	3280.75	12.406	0.219677
NM_001243775.2	3981	3729.75	36.4739	0.568105
NM_001243776.2	3185	2933.75	75.7365	1.49971
NM_001243777.2	3063	2811.75	29.9238	0.618253
NM_001243778.2	5752	5500.75	0.352683	0.00372468
NM_001243779.2	5836	5584.75	1.40438	0.0146086
NM_001243780.2	6267	6015.75	0	0
NM_001243781.2	5784	5532.75	0.000111763	1.1735e-06
NM_001243782.2	5735	5483.75	25.9755	0.275177
NM_001243783.3	1932	1680.75	6.57158	0.22714
NM_001243784.2	4177	3925.75	20	0.29596
NM_001243785.2	2583	2331.75	0	0
NM_001243786.2	2777	2525.75	0	0
NM_001243787.2	2681	2429.75	6.04648	0.144566
NM_001243788.2	2597	2345.75	2.92005	0.0723162
NM_001243789.2	2139	1887.75	0	0
NM_001243790.2	2058	1806.75	6.80871	0.218924
NM_001243791.2	1741	1489.75	26.975	1.0519
NM_001243794.2	15957	15705.7	124.898	0.46198
NM_001243795.2	15971	15719.7	191.303	0.706974
NM_001243797.2	2866	2614.75	21.5171	0.478056
NM_001243798.2	2917	2665.75	83.8375	1.82703
NM_001243799.1	4026	3774.75	28.2171	0.434261
NM_001243804.2	2711	2459.75	408.342	9.64406
NM_001243812.2	9605	9353.75	0	0
NM_001243835.2	2775	2523.75	0	0
NM_001243876.2	2276	2024.75	0	0
NM_001243877.2	2224	1972.75	49.8131	1.46689
NM_001243878.2	1480	1228.75	38.84	1.83629
NM_001243879.2	4044	3792.75	883.624	13.5344
NM_001243885.2	2035	1783.75	4.78657	0.155889
NM_001243891.2	2235	1983.75	3.36406	0.0985153
NM_001243892.2	2181	1929.75	7.68176	0.231252
NM_001243894.2	2148	1896.75	21.4783	0.657835
NM_001243895.2	2261	2009.75	82.4703	2.38387
NM_001243900.3	6217	5965.75	125.268	1.21983
NM_001243925.2	2537	2285.75	68.5381	1.74193
NM_001243926.2	3021	2769.75	20.2306	0.424321
NM_001243936.2	1796	1544.75	11.4075	0.429003
NM_001243940.1	1680	1428.75	0	0
NM_001243941.1	1872	1620.75	22.699	0.813613
NM_001243942.1	1905	1653.75	3.40459	0.119597
NM_001243947.2	479	235.519	0	0
NM_001243952.2	8047	7795.75	146.658	1.09288
NM_001243953.2	7787	7535.75	468.898	3.61475
NM_001243960.2	8441	8189.75	0	0
NM_001243961.2	1629	1377.75	0	0
NM_001243962.1	1638	1386.75	0	0
NM_001243963.2	4902	4650.75	0	0
NM_001243965.1	1233	981.747	0	0
NM_001243974.2	2221	1969.75	0	0
NM_001243975.2	2164	1912.75	231.681	7.03652
NM_001243984.2	2310	2058.75	6.18502	0.174528
NM_001243985.2	2208	1956.75	285.993	8.49076
NM_001243996.4	15553	15301.7	0	0
NM_001243998.2	3577	3325.75	0	0
NM_001243999.2	3788	3536.75	0	0
NM_001244.4	3779	3527.75	0	0
NM_001244000.2	3757	3505.75	0	0
NM_001244008.2	9131	8879.75	0	0
NM_001244014.2	2711	2459.75	26.4489	0.624659
NM_001244015.2	2418	2166.75	0	0
NM_001244038.2	2477	2225.75	60.7204	1.58484
NM_001244071.2	3216	2964.75	0	0
NM_001244072.2	3650	3398.75	0	0
NM_001244134.1	2782	2530.75	76.9164	1.76562
NM_001244189.2	8485	8233.75	0	0
NM_001244190.2	8243	7991.75	0	0
NM_001244191.2	8051	7799.75	0	0
NM_001244192.2	8174	7922.75	0	0
NM_001244193.2	4326	4074.75	0	0
NM_001244249.2	1448	1196.75	56.831	2.75873
NM_001244262.2	2676	2424.75	6.25929e-07	1.49963e-08
NM_001244364.2	5199	4947.75	5.07841	0.0596275
NM_001244390.2	750	499.096	0	0
NM_001244438.2	1471	1219.75	0	0
NM_001244567.1	2128	1876.75	0	0
NM_001244569.1	2006	1754.75	37.5907	1.24449
NM_001244570.1	1936	1684.75	97.6347	3.36663
NM_001244572.1	2254	2002.75	0	0
NM_001244580.2	12633	12381.7	452.715	2.12407
NM_001244583.2	6301	6049.75	0	0
NM_001244584.3	2539	2287.75	1722.72	43.7454
NM_001244585.2	2355	2103.75	3915.55	108.125
NM_001244604.2	4278	4026.75	0	0
NM_001244606.2	1590	1338.75	146.354	6.35086
NM_001244638.2	6875	6623.75	569.227	4.99238
NM_001244644.2	2498	2246.75	3.29174	0.0851133
NM_001244664.2	1757	1505.75	77.2552	2.98059
NM_001244666.3	1795	1543.75	0	0
NM_001244676.2	2104	1852.75	0	0
NM_001244678.2	1500	1248.75	0	0
NM_001244682.2	2906	2654.75	10.1169	0.221386
NM_001244683.2	10820	10568.7	0	0
NM_001244698.2	2649	2397.75	38.5359	0.933657
NM_001244701.1	3212	2960.75	0	0
NM_001244705.2	2614	2362.75	141.184	3.47132
NM_001244706.2	1740	1488.75	122.962	4.79816
NM_001244710.2	8665	8413.75	0	0
NM_001244713.1	3852	3600.75	24.5978	0.396852
NM_001244714.2	1694	1442.75	0	0
NM_001244724.2	3777	3525.75	0	0
NM_001244734.2	4387	4135.75	0.0670514	0.000941846
NM_001244735.2	666	415.845	0	0
NM_001244753.2	2103	1851.75	0	0
NM_001244764.2	2467	2215.75	0	0
NM_001244766.2	7042	6790.75	393.179	3.36356
NM_001244767.2	2040	1788.75	6.31893	0.205221
NM_001244808.3	7174	6922.75	289.456	2.42901
NM_001244810.2	7136	6884.75	0	0
NM_001244812.3	6510	6258.75	0	0
NM_001244813.3	6392	6140.75	760.865	7.19801
NM_001244814.3	6808	6556.75	18.2131	0.161369
NM_001244815.2	6482	6230.75	8.75517	0.0816301
NM_001244816.2	7004	6752.75	0	0
NM_001244846.1	4072	3820.75	23.4411	0.356415
NM_001244847.2	384	151.976	8.83151	3.37586
NM_001244856.2	1263	1011.75	0	0
NM_001244871.2	4282	4030.75	0	0
NM_001244883.2	1371	1119.75	245.538	12.7387
NM_001244888.2	2216	1964.75	0	0
NM_001244889.2	6808	6556.75	302.655	2.68154
NM_001244892.2	451	209.949	0	0
NM_001244896.2	7742	7490.75	79.411	0.615859
NM_001244897.2	4302	4050.75	0	0
NM_001244898.1	8009	7757.75	57.4048	0.429871
NM_001244926.2	2897	2645.75	2315.37	50.8391
NM_001244937.3	4625	4373.75	0	0
NM_001244938.2	677	426.684	19.9961	2.72249
NM_001244944.2	6984	6732.75	132.931	1.14699
NM_001244945.2	2465	2213.75	0	0
NM_001244946.2	2267	2015.75	0	0
NM_001244949.2	6372	6120.75	588.923	5.5896
NM_001244950.2	5224	4972.75	133	1.55375
NM_001244959.2	2051	1799.75	6.28113	0.202746
NM_001244960.2	5068	4816.75	0	0
NM_001244961.2	1395	1143.75	0.000637115	3.23604e-05
NM_001244962.2	943	691.747	0	0
NM_001244963.2	11669	11417.7	0	0
NM_001244972.2	5622	5370.75	0	0
NM_001244973.2	5619	5367.75	263.448	2.85121
NM_001244974.2	1521	1269.75	362.317	16.5767
NM_001244984.2	1651	1399.75	67.6756	2.80872
NM_001244990.2	5477	5225.75	0	0
NM_001244992.1	5311	5059.75	1182.27	13.5742
NM_001244995.2	2182	1930.75	4.98524	0.149998
NM_001245.7	3647	3395.75	0	0
NM_001245002.2	8029	7777.75	120.143	0.89737
NM_001245004.2	7875	7623.75	148.25	1.12967
NM_001245005.2	7847	7595.75	427.282	3.26791
NM_001245025.3	655	405.035	0	0
NM_001246.4	2033	1781.75	0	0
NM_001247.5	4104	3852.75	9.6409e-08	1.45369e-09
NM_001247987.2	5383	5131.75	0	0
NM_001247988.1	3382	3130.75	10.6681	0.197955
NM_001247989.2	3645	3393.75	61.6644	1.05555
NM_001247990.2	3535	3283.75	0	0
NM_001247994.3	6733	6481.75	0	0
NM_001247996.2	6361	6109.75	215.195	2.04613
NM_001247997.2	5978	5726.75	0	0
NM_001247999.2	1520	1268.75	0	0
NM_001248.4	2916	2664.75	8.43781	0.18395
NM_001248000.2	2635	2383.75	289.777	7.06204
NM_001248001.2	2546	2294.75	269.171	6.81427
NM_001248002.3	6860	6608.75	42.8607	0.376761
NM_001248003.3	6791	6539.75	85.5106	0.7596
NM_001248004.3	6758	6506.75	390.859	3.48965
NM_001248005.3	6682	6430.75	0	0
NM_001248006.2	3045	2793.75	5.1952	0.108029
NM_001248007.2	2665	2413.75	14.5352	0.349827
NM_001248008.1	7199	6947.75	155.512	1.30031
NM_001248011.2	2724	2472.75	9.18452	0.215776
NM_001249.5	5261	5009.75	106.792	1.23837
NM_001250.6	1682	1430.75	26.3838	1.07128
NM_001251.3	1705	1453.75	158.838	6.34733
NM_001251825.2	7536	7284.75	930.864	7.42331
NM_001251828.2	2671	2419.75	0.000215209	5.16675e-06
NM_001251829.2	1438	1186.75	1	0.0489517
NM_001251830.2	1750	1498.75	0	0
NM_001251845.2	4561	4309.75	1.88956	0.0254704
NM_001251851.2	4553	4301.75	0	0
NM_001251852.2	4375	4123.75	0	0
NM_001251853.2	4337	4085.75	0.00155325	2.20849e-05
NM_001251855.2	4316	4064.75	1.99414	0.0285002
NM_001251874.4	1374	1122.75	141.859	7.34008
NM_001251877.2	1553	1301.75	26.75	1.19378
NM_001251882.2	3162	2910.75	0	0
NM_001251883.2	2391	2139.75	17.4431	0.473572
NM_001251884.2	2645	2393.75	0	0
NM_001251885.2	2708	2456.75	0	0
NM_001251888.2	2046	1794.75	85.5363	2.76868
NM_001251901.1	2307	2055.75	0	0
NM_001251902.3	2776	2524.75	26.9062	0.619099
NM_001251904.2	3189	2937.75	0	0
NM_001251905.2	3085	2833.75	274.016	5.61747
NM_001251917.2	13261	13009.7	57.3499	0.256088
NM_001251918.2	13252	13000.7	84.019	0.375435
NM_001251921.2	13321	13069.7	32.7834	0.145718
NM_001251922.2	13237	12985.7	7.77009	0.0347604
NM_001251934.2	1879	1627.75	0	0
NM_001251935.2	1920	1668.75	0	0
NM_001251962.2	5252	5000.75	71.0213	0.825049
NM_001251963.2	5084	4832.75	44.4261	0.534035
NM_001251964.2	2603	2351.75	1.17544	0.0290358
NM_001251967.2	2599	2347.75	0	0
NM_001251969.2	1171	919.747	36.45	2.30226
NM_001251971.2	7850	7598.75	0	0
NM_001251973.2	3240	2988.75	0	0
NM_001251974.2	3416	3164.75	174.222	3.19809
NM_001251977.2	6830	6578.75	148.258	1.30918
NM_001251978.1	2668	2416.75	5.59319	0.134448
NM_001251979.2	6668	6416.75	85.8826	0.777528
NM_001251980.1	2503	2251.75	0	0
NM_001251981.2	6656	6404.75	0	0
NM_001251982.1	2361	2109.75	0	0
NM_001251983.2	6609	6357.75	0	0
NM_001251984.2	6414	6162.75	8.57662	0.0808477
NM_001251985.1	2187	1935.75	0	0
NM_001251987.2	4606	4354.75	0	0
NM_001251989.2	1131	879.747	807.898	53.3488
NM_001251990.2	1055	803.747	25.5364	1.84572
NM_001251991.1	1051	799.747	24.3683	1.7701
NM_001252.5	911	659.766	337.253	29.6956
NM_001252006.1	4013	3761.75	188.542	2.91168
NM_001252007.1	4847	4595.75	61.5446	0.777964
NM_001252008.2	5208	4956.75	0	0
NM_001252010.2	5086	4834.75	4.30051	0.051674
NM_001252018.2	1234	982.747	39.4463	2.3318
NM_001252020.2	5887	5635.75	0	0
NM_001252021.2	1231	979.747	0	0
NM_001252023.2	1106	854.747	36.3412	2.46994
NM_001252024.2	5787	5535.75	0	0
NM_001252030.2	986	734.747	0	0
NM_001252036.2	5263	5011.75	6.33938e-08	7.34824e-10
NM_001252037.2	5150	4898.75	21.9828	0.260689
NM_001252039.2	1856	1604.75	29.6985	1.07511
NM_001252043.2	4598	4346.75	0	0
NM_001252049.1	1704	1452.75	0	0
NM_001252050.1	1646	1394.75	3.30851e-05	1.37804e-06
NM_001252051.1	1646	1394.75	96.8907	4.03564
NM_001252052.1	1599	1347.75	32.9617	1.42078
NM_001252053.1	1065	813.747	4449.95	317.681
NM_001252065.2	6606	6354.75	0	0
NM_001252073.2	1781	1529.75	16.3956	0.622634
NM_001252075.2	1775	1523.75	0	0
NM_001252076.2	1748	1496.75	0.40905	0.0158765
NM_001252078.2	14971	14719.7	0	0
NM_001252079.2	2220	1968.75	109.903	3.24298
NM_001252090.2	4069	3817.75	0	0
NM_001252091.1	4398	4146.75	0	0
NM_001252092.2	3881	3629.75	0	0
NM_001252093.2	3887	3635.75	0	0
NM_001252100.2	9950	9698.75	0	0
NM_001252102.2	9334	9082.75	343.135	2.19469
NM_001252103.2	9295	9043.75	22.6051	0.145206
NM_001252119.2	4561	4309.75	45.702	0.616041
NM_001252120.2	4968	4716.75	0	0
NM_001252122.2	4435	4183.75	1.18223e-07	1.64158e-09
NM_001252124.2	5170	4918.75	19.4875	0.230159
NM_001252127.2	6766	6514.75	0	0
NM_001252129.2	1662	1410.75	106.453	4.38363
NM_001252148.2	5330	5078.75	220.571	2.523
NM_001252150.2	2065	1813.75	95.5913	3.06173
NM_001252151.2	4845	4593.75	234.409	2.96437
NM_001252152.2	4833	4581.75	81.2918	1.03072
NM_001252156.2	5401	5149.75	54.3031	0.612582
NM_001252195.2	625	375.515	0	0
NM_001252197.1	2075	1823.75	0	0
NM_001252204.2	5289	5037.75	0	0
NM_001252216.2	1784	1532.75	0	0
NM_001252226.2	2744	2492.75	0	0
NM_001252231.2	2737	2485.75	71.7061	1.67581
NM_001252269.2	2401	2149.75	2.5966e-07	7.01688e-09
NM_001252270.2	2359	2107.75	12.7795	0.352226
NM_001252271.2	2639	2387.75	0	0
NM_001252273.2	813	561.865	203.779	21.0695
NM_001252274.3	3151	2899.75	0	0
NM_001252275.3	2653	2401.75	5.89683	0.142632
NM_001252290.1	1526	1274.75	0	0
NM_001252294.2	1862	1610.75	0	0
NM_001252296.2	4044	3792.75	634.019	9.71124
NM_001252328.2	5312	5060.75	5.66281	0.0650045
NM_001252334.2	2977	2725.75	0	0
NM_001252335.2	7329	7077.75	4.3642	0.0358208
NM_001252338.2	6345	6093.75	0	0
NM_001252339.3	6485	6233.75	0.000551953	5.14374e-06
NM_001252377.2	781	529.984	0	0
NM_001252383.2	803	551.925	2.65862	0.279835
NM_001252385.2	2887	2635.75	35.0199	0.771858
NM_001252386.2	2698	2446.75	64.4407	1.53002
NM_001252390.2	2810	2558.75	0	0
NM_001252391.2	2797	2545.75	0	0
NM_001252392.2	2723	2471.75	0	0
NM_001252393.2	2796	2544.75	101.901	2.32626
NM_001252402.3	992	740.747	0	0
NM_001252404.3	897	645.784	6	0.539747
NM_001252406.3	3846	3594.75	44.4902	0.718989
NM_001252499.3	1926	1674.75	647.171	22.4489
NM_001252500.3	1884	1632.75	27.0062	0.960883
NM_001252507.3	7627	7375.75	451.496	3.5561
NM_001252511.2	6781	6529.75	0	0
NM_001252512.2	6714	6462.75	0	0
NM_001252597.2	636	386.348	0	0
NM_001252598.2	415	178.058	0	0
NM_001252607.2	3118	2866.75	0	0
NM_001252608.2	2785	2533.75	0	0
NM_001252612.2	6803	6551.75	508.997	4.51319
NM_001252613.2	6424	6172.75	180.875	1.70226
NM_001252617.2	782	530.984	0	0
NM_001252618.2	783	531.97	0	0
NM_001252619.2	774	522.984	0	0
NM_001252624.2	20905	20653.7	0	0
NM_001252634.2	7665	7413.75	0	0
NM_001252641.2	2483	2231.75	3.94026	0.102566
NM_001252650.2	2329	2077.75	1007.48	28.1688
NM_001252652.2	11704	11452.7	0	0
NM_001252657.2	2119	1867.75	17.7409	0.551801
NM_001252660.2	3625	3373.75	9.05403	0.155903
NM_001252668.2	3305	3053.75	0	0
NM_001252669.2	2985	2733.75	0	0
NM_001252675.2	3626	3374.75	8.32549e-05	1.43316e-06
NM_001252676.2	3502	3250.75	0	0
NM_001252677.2	2388	2136.75	0	0
NM_001252678.2	2420	2168.75	10.7048	0.286745
NM_001253.4	6241	5989.75	5439.57	52.7572
NM_001253357.2	3810	3558.75	0	0
NM_001253379.2	2743	2491.75	6.48617	0.15122
NM_001253380.2	2853	2601.75	241.111	5.38366
NM_001253382.2	2299	2047.75	68.1073	1.93216
NM_001253383.3	2221	1969.75	988.829	29.1633
NM_001253384.2	4033	3781.75	111.48	1.7125
NM_001253387.2	7808	7556.75	0	0
NM_001253388.1	7324	7072.75	0	0
NM_001253389.2	2124	1872.75	260.775	8.08932
NM_001253676.2	4554	4302.75	15.2495	0.20589
NM_001253693.2	2642	2390.75	5.1076	0.124111
NM_001253697.2	8544	8292.75	215.749	1.51139
NM_001253698.2	8346	8094.75	15.4244	0.110696
NM_001253699.2	8565	8313.75	135.812	0.949001
NM_001253701.2	8409	8157.75	385.893	2.74804
NM_001253723.2	5420	5168.75	137.067	1.54054
NM_001253724.2	5558	5306.75	0	0
NM_001253725.2	1799	1547.75	0	0
NM_001253726.2	1878	1626.75	0	0
NM_001253727.2	3767	3515.75	0	0
NM_001253728.2	3587	3335.75	0	0
NM_001253729.2	3542	3290.75	0	0
NM_001253730.2	3608	3356.75	0	0
NM_001253732.2	3770	3518.75	0	0
NM_001253733.2	3698	3446.75	0	0
NM_001253764.2	1280	1028.75	21.694	1.22506
NM_001253771.2	6703	6451.75	123.745	1.11423
NM_001253772.2	4472	4220.75	0	0
NM_001253775.2	1131	879.747	6.54167	0.431973
NM_001253790.1	1032	780.747	0	0
NM_001253791.1	839	587.817	0	0
NM_001253792.2	1940	1688.75	61.0997	2.10184
NM_001253793.2	613	363.678	0	0
NM_001253794.2	628	378.474	3.47556	0.533477
NM_001253798.2	4290	4038.75	0	0
NM_001253799.2	4260	4008.75	8.57897	0.124323
NM_001253800.3	4279	4027.75	6.36741	0.0918389
NM_001253801.2	4059	3807.75	0	0
NM_001253815.2	1747	1495.75	0	0
NM_001253816.2	1764	1512.75	76.1238	2.92334
NM_001253823.2	1168	916.747	142.731	9.04472
NM_001253826.2	2462	2210.75	0	0
NM_001253827.2	2513	2261.75	0	0
NM_001253829.2	4403	4151.75	0	0
NM_001253830.2	4480	4228.75	100.977	1.38719
NM_001253835.2	1030	778.747	7.99226	0.596209
NM_001253837.2	2812	2560.75	0	0
NM_001253845.2	4213	3961.75	9.12723	0.133838
NM_001253846.2	1440	1188.75	0	0
NM_001253849.2	2720	2468.75	0	0
NM_001253850.2	2257	2005.75	4	0.115854
NM_001253852.3	3173	2921.75	101.302	2.01419
NM_001253853.3	3126	2874.75	0	0
NM_001253854.2	2923	2671.75	4.03405	0.0877145
NM_001253855.2	2733	2481.75	0	0
NM_001253861.1	830	578.833	15.0622	1.51169
NM_001253866.2	4092	3840.75	8.99474e-08	1.3605e-09
NM_001253875.2	2053	1801.75	206.158	6.64709
NM_001253876.2	2228	1976.75	6.76809	0.198903
NM_001253881.2	1277	1025.75	4.52364	0.256197
NM_001253882.2	763	512.013	0	0
NM_001253884.2	5192	4940.75	0.0208207	0.00024481
NM_001253891.2	2278	2026.75	0	0
NM_001253900.1	2471	2219.75	0	0
NM_001253901.1	2350	2098.75	0	0
NM_001253902.1	2302	2050.75	1	0.0283279
NM_001253908.2	1186	934.747	4.5	0.279669
NM_001253909.2	1026	774.747	0	0
NM_001253912.2	5676	5424.75	0	0
NM_001253913.2	3342	3090.75	0	0
NM_001253914.2	2988	2736.75	0	0
NM_001253915.2	2538	2286.75	7.08274	0.179932
NM_001254.4	4564	4312.75	2751.68	37.0656
NM_001254717.2	2299	2047.75	17.0027	0.482357
NM_001254718.3	3860	3608.75	0	0
NM_001254719.3	3849	3597.75	0	0
NM_001254720.3	3813	3561.75	0	0
NM_001254721.3	3792	3540.75	0	0
NM_001254722.3	3771	3519.75	0	0
NM_001254723.3	3708	3456.75	0	0
NM_001254726.2	1538	1286.75	0	0
NM_001254727.2	1732	1480.75	26.1884	1.02744
NM_001254728.2	4596	4344.75	0	0
NM_001254729.2	4114	3862.75	7.97391	0.119923
NM_001254732.3	6542	6290.75	329.634	3.04407
NM_001254733.2	4212	3960.75	77.8973	1.14254
NM_001254734.2	2165	1913.75	0	0
NM_001254736.3	1805	1553.75	0	0
NM_001254738.1	2807	2555.75	96.6767	2.1975
NM_001254740.2	3556	3304.75	38.1393	0.670442
NM_001254748.2	5756	5504.75	154.18	1.62711
NM_001254749.2	5682	5430.75	0	0
NM_001254750.2	3051	2799.75	0	0
NM_001254751.2	3024	2772.75	0	0
NM_001254752.2	8596	8344.75	461.165	3.21047
NM_001254753.1	2021	1769.75	14.1915	0.465846
NM_001254755.2	1227	975.747	18.2639	1.08738
NM_001254756.1	1328	1076.75	34.7952	1.87729
NM_001254757.2	1810	1558.75	398.071	14.8358
NM_001254758.2	1724	1472.75	32.5832	1.28526
NM_001254759.2	1963	1711.75	0	0
NM_001254943.2	9526	9274.75	845.347	5.29492
NM_001254949.2	3921	3669.75	246.083	3.89557
NM_001254952.4	2023	1771.75	0	0
NM_001255.3	1649	1397.75	1200	49.8745
NM_001255975.1	3481	3229.75	0	0
NM_001255976.2	4705	4453.75	22.1444	0.288845
NM_001255978.2	1749	1497.75	24.9842	0.969066
NM_001255979.2	1547	1295.75	0	0
NM_001255980.2	1689	1437.75	207.108	8.36835
NM_001255981.2	1487	1235.75	0	0
NM_001255982.2	1353	1101.75	0	0
NM_001255983.2	1353	1101.75	0	0
NM_001255984.2	1281	1029.75	0	0
NM_001255985.1	1595	1343.75	0	0
NM_001255986.1	1404	1152.75	13.5283	0.681765
NM_001255987.1	1332	1080.75	0	0
NM_001255988.1	1332	1080.75	0	0
NM_001255989.1	1260	1008.75	0	0
NM_001255995.3	869	617.801	7.12415	0.6699
NM_001256.6	5830	5578.75	1102.98	11.4857
NM_001256006.3	12194	11942.7	47.8278	0.23265
NM_001256007.3	4569	4317.75	218.32	2.9374
NM_001256008.3	4523	4271.75	135.237	1.83914
NM_001256009.3	4337	4085.75	49.4026	0.702431
NM_001256010.3	4396	4144.75	0	0
NM_001256011.3	4457	4205.75	0	0
NM_001256012.3	7707	7455.75	0	0
NM_001256014.2	1446	1194.75	510.532	24.8241
NM_001256015.2	1488	1236.75	51.7794	2.43221
NM_001256016.2	1374	1122.75	67.5288	3.49408
NM_001256017.2	2210	1958.75	11.7906	0.34969
NM_001256020.2	1702	1450.75	8.32653	0.333425
NM_001256021.2	2859	2607.75	0	0
NM_001256022.2	1277	1025.75	0	0
NM_001256023.2	2023	1771.75	0	0
NM_001256024.2	2777	2525.75	0	0
NM_001256025.3	2687	2435.75	3.85967	0.0920542
NM_001256026.2	2342	2090.75	7.81923e-08	2.17264e-09
NM_001256030.2	1486	1234.75	0	0
NM_001256041.2	4091	3839.75	0	0
NM_001256045.2	4786	4534.75	121.736	1.55953
NM_001256046.3	4293	4041.75	0	0
NM_001256047.2	4438	4186.75	0	0
NM_001256053.2	6772	6520.75	0	0
NM_001256054.3	3338	3086.75	5.1547	0.0970127
NM_001256062.2	1963	1711.75	5.41496	0.183773
NM_001256063.2	3318	3066.75	7.24644	0.137269
NM_001256064.2	3282	3030.75	0	0
NM_001256067.2	1614	1362.75	0	0
NM_001256068.2	1467	1215.75	2.63967	0.126134
NM_001256071.3	21079	20827.7	543.36	1.51555
NM_001256074.3	2823	2571.75	114.866	2.59472
NM_001256080.2	2669	2417.75	0	0
NM_001256090.2	4199	3947.75	0	0
NM_001256091.2	4124	3872.75	0	0
NM_001256092.2	4067	3815.75	317.379	4.83198
NM_001256093.2	4099	3847.75	0	0
NM_001256094.2	1369	1117.75	7.36211	0.382635
NM_001256095.2	7641	7389.75	0.000141585	1.11305e-06
NM_001256099.2	1124	872.747	1	0.0665637
NM_001256105.1	5599	5347.75	0	0
NM_001256106.3	3542	3290.75	5.98727	0.105696
NM_001256109.3	3511	3259.75	0	0
NM_001256111.3	3325	3073.75	0	0
NM_001256113.2	2300	2048.75	0	0
NM_001256114.2	2258	2006.75	1.82656	0.052877
NM_001256119.2	1558	1306.75	310.785	13.8164
NM_001256120.2	1585	1333.75	59.3072	2.58321
NM_001256121.2	4341	4089.75	20.1668	0.286462
NM_001256124.2	3318	3066.75	473.356	8.96676
NM_001256125.2	2191	1939.75	0	0
NM_001256126.2	6828	6576.75	0	0
NM_001256127.3	4922	4670.75	8.58407	0.106766
NM_001256128.3	4554	4302.75	0	0
NM_001256129.2	1721	1469.75	0	0
NM_001256134.2	1563	1311.75	0	0
NM_001256135.2	3382	3130.75	14.3036	0.265413
NM_001256139.2	1233	981.747	0	0
NM_001256140.2	1205	953.747	0	0
NM_001256141.2	5391	5139.75	148.551	1.67904
NM_001256153.3	2423	2171.75	0	0
NM_001256154.3	2348	2096.75	14.4711	0.400941
NM_001256155.3	7729	7477.75	405.016	3.1465
NM_001256160.3	3635	3383.75	0	0
NM_001256163.1	4088	3836.75	36.4412	0.551767
NM_001256164.1	4376	4124.75	1.72514	0.024297
NM_001256165.1	4678	4426.75	282.628	3.709
NM_001256166.2	2361	2109.75	208.49	5.74092
NM_001256167.2	3050	2798.75	176.986	3.67368
NM_001256168.2	3112	2860.75	53.741	1.09132
NM_001256169.2	722	471.294	3.1435	0.387479
NM_001256171.2	2423	2171.75	0	0
NM_001256172.2	1555	1303.75	21.8502	0.973615
NM_001256173.2	2206	1954.75	49.3926	1.4679
NM_001256182.2	9372	9120.75	306.645	1.95313
NM_001256183.2	9298	9046.75	6826.2	43.8342
NM_001256185.2	2424	2172.75	20.8265	0.556843
NM_001256186.2	2149	1897.75	0	0
NM_001256187.2	2161	1909.75	0	0
NM_001256188.2	2274	2022.75	6.37781	0.183171
NM_001256192.2	1506	1254.75	278.361	12.8878
NM_001256196.2	2387	2135.75	0	0
NM_001256197.2	1288	1036.75	37.3414	2.0924
NM_001256213.2	3466	3214.75	0	0
NM_001256214.2	3590	3338.75	0	0
NM_001256235.1	1829	1577.75	0	0
NM_001256236.1	2071	1819.75	0	0
NM_001256237.1	1967	1715.75	100.505	3.40298
NM_001256238.1	1875	1623.75	0	0
NM_001256239.2	1768	1516.75	65.95	2.52597
NM_001256240.2	1780	1528.75	0	0
NM_001256252.2	3055	2803.75	0	0
NM_001256253.2	2917	2665.75	0	0
NM_001256254.2	2689	2437.75	0	0
NM_001256255.2	2581	2329.75	1	0.0249354
NM_001256264.2	4646	4394.75	0	0
NM_001256265.2	4016	3764.75	0	0
NM_001256266.1	1788	1536.75	0	0
NM_001256267.2	5822	5570.75	0	0
NM_001256268.2	6066	5814.75	0	0
NM_001256269.2	2130	1878.75	6.0016	0.185577
NM_001256270.1	2296	2044.75	21.3041	0.605269
NM_001256271.2	1811	1559.75	0	0
NM_001256272.2	1992	1740.75	0	0
NM_001256276.2	1278	1026.75	0	0
NM_001256277.2	1344	1092.75	155.622	8.27326
NM_001256278.1	1162	910.747	0	0
NM_001256279.2	17796	17544.7	0	0
