target_id	length	eff_length	est_counts	tpm
NM_002837.6	11823	11589.9	0	0
NM_002838.5	5357	5123.91	0	0
NM_002839.4	10389	10155.9	0	0
NM_002840.5	7720	7486.91	0	0
NM_002841.4	9357	9123.91	0	0
NM_002842.5	3923	3689.91	0	0
NM_002843.4	7845	7611.91	842.746	5.37889
NM_002844.4	6006	5772.91	2603.12	21.9073
NM_002845.4	5556	5322.91	299.505	2.73366
NM_002846.4	3612	3378.91	0	0
NM_002847.5	4860	4626.91	9.204e-07	9.6644e-09
NM_002848.4	6044	5810.91	0.0730636	0.000610867
NM_002849.4	3427	3193.91	0	0
NM_002850.4	7356	7122.91	0	0
NM_002851.3	8103	7869.91	0.303467	0.0018734
NM_002852.4	1884	1650.91	204	6.00339
NM_002853.4	4512	4278.91	2790.07	31.679
NM_002854.3	596	364.42	0	0
NM_002855.5	5956	5722.91	236.586	2.00845
NM_002856.3	1987	1753.91	1060.86	29.3859
NM_002857.4	3653	3419.91	778.328	11.057
NM_002858.4	3604	3370.91	1423.35	20.5142
NM_002859.4	3642	3408.91	384.576	5.48095
NM_002860.4	3352	3118.91	3229.38	50.3043
NM_002861.5	5089	4855.91	118.858	1.18918
NM_002862.4	4116	3882.91	1114.58	13.9459
NM_002863.5	2799	2565.91	10529.3	199.364
NM_002864.3	4635	4401.91	0	0
NM_002865.3	3735	3501.91	1617.3	22.4375
NM_002866.5	1496	1262.91	46	1.7696
NM_002867.4	12780	12546.9	418.309	1.61976
NM_002868.4	5273	5039.91	2081.02	20.0606
NM_002869.5	3326	3092.91	2401.54	37.7235
NM_002870.5	1164	930.908	2323.52	121.263
NM_002871.5	3119	2885.91	432.247	7.27678
NM_002872.5	1472	1238.91	39.0621	1.53181
NM_002873.1	3164	2930.91	198.683	3.29343
NM_002874.5	4114	3880.91	14178	177.488
NM_002875.5	2436	2202.91	2517.9	55.5306
NM_002876.4	591	359.504	18.1808	2.45697
NM_002877.6	1871	1637.91	113.929	3.37936
NM_002878.4	9966	9732.91	370.55	1.84967
NM_002880.4	3191	2957.91	1245.24	20.453
NM_002881.3	2247	2013.91	738.822	17.8234
NM_002882.4	1054	820.908	6765.68	400.412
NM_002883.4	3828	3594.91	6246.13	84.4136
NM_002884.4	5018	4784.91	1850.21	18.7861
NM_002885.4	3322	3088.91	0	0
NM_002886.4	8402	8168.91	1493.8	8.8842
NM_002887.4	2122	1888.91	2571	66.1273
NM_002888.4	854	620.988	0.266769	0.0208709
NM_002889.4	685	452.372	2.72019	0.292141
NM_002890.3	4746	4512.91	1262.66	13.5931
NM_002891.6	6342	6108.91	0	0
NM_002892.4	5864	5630.91	1705.16	14.7122
NM_002893.4	2281	2047.91	19187.8	455.202
NM_002894.3	3275	3041.91	2381.64	38.0382
NM_002895.5	5686	5452.91	1336.58	11.9085
NM_002896.4	1607	1373.91	2698.3	95.4162
NM_002897.5	4277	4043.91	1276.21	15.3324
NM_002898.4	8488	8254.91	397.508	2.3395
NM_002899.5	807	574.056	84.1551	7.12223
NM_002900.3	4290	4056.91	3	0.0359266
NM_002901.4	2369	2135.91	29067.5	661.171
NM_002902.3	6218	5984.91	4790.34	38.8865
NM_002903.3	2469	2235.91	9	0.195559
NM_002904.6	1445	1211.91	1284.11	51.4781
NM_002905.5	1274	1040.91	44.548	2.07924
NM_002906.4	4392	4158.91	6379.3	74.5218
NM_002907.4	3745	3511.91	913.888	12.6427
NM_002908.4	11204	10970.9	9.50817e-06	4.2106e-08
NM_002909.5	768	535.159	0	0
NM_002910.6	1334	1100.91	40.3253	1.77958
NM_002911.4	5321	5087.91	4595.07	43.8775
NM_002912.5	10830	10596.9	0.246469	0.00112999
NM_002913.5	4870	4636.91	3838.28	40.2159
NM_002914.5	1583	1349.91	32.5978	1.1732
NM_002915.4	2306	2072.91	1330.3	31.1788
NM_002916.5	1365	1131.91	4139.83	177.689
NM_002917.2	1865	1631.91	346.583	10.3181
NM_002918.5	4375	4141.91	154.101	1.80757
NM_002919.4	6274	6040.91	47.9854	0.385919
NM_002921.4	2247	2013.91	0	0
NM_002922.4	1352	1118.91	0	0
NM_002923.4	1348	1114.91	185	8.06162
NM_002924.6	2503	2269.91	0	0
NM_002925.4	916	682.973	0	0
NM_002926.5	5571	5337.91	0	0
NM_002927.5	1554	1320.91	0	0
NM_002928.4	2408	2174.91	827.028	18.4743
NM_002929.3	4233	3999.91	0	0
NM_002930.4	1086	852.908	0	0
NM_002931.4	1741	1507.91	1737	55.9647
NM_002933.5	914	680.973	0	0
NM_002934.3	720	487.243	0	0
NM_002935.3	734	501.231	0	0
NM_002936.6	5289	5055.91	596.108	5.72816
NM_002937.5	2061	1827.91	65.8214	1.74945
NM_002938.5	2921	2687.91	1802.12	32.5732
NM_002939.4	1982	1748.91	371.322	10.3151
NM_002940.3	3887	3653.91	9170.23	121.93
NM_002941.4	6927	6693.91	0	0
NM_002942.5	8733	8499.91	0	0
NM_002943.4	10974	10740.9	0	0
NM_002944.3	8469	8235.91	0	0
NM_002945.5	4847	4613.91	2357.76	24.8268
NM_002946.5	1584	1350.91	2932.62	105.468
NM_002947.5	2020	1786.91	1835.74	49.9114
NM_002948.5	2155	1921.91	24050.7	607.974
NM_002949.4	1009	775.908	1755	109.89
NM_002950.4	2284	2050.91	16554	392.145
NM_002951.5	2227	1993.91	7073.93	172.363
NM_002952.4	945	711.941	101116	6900.26
NM_002953.4	3192	2958.91	763.361	12.534
NM_002954.6	785	552.134	42500.8	3739.75
NM_002956.3	5945	5711.91	56.7745	0.482905
NM_002957.6	5537	5303.91	1044.18	9.56464
NM_002958.4	3049	2815.91	1141.63	19.6968
NM_002959.7	6990	6756.91	2236.74	16.0826
NM_002960.2	742	509.22	0	0
NM_002961.3	513	283.961	19	3.25075
NM_002962.2	754	521.208	0	0
NM_002963.4	429	206.26	0	0
NM_002964.5	408	187.781	0	0
NM_002965.4	573	341.885	0	0
NM_002966.3	671	438.454	3435	380.62
NM_002967.4	3058	2824.91	829.902	14.2729
NM_002968.3	5134	4900.91	874.402	8.6681
NM_002969.6	1778	1544.91	547.314	17.2117
NM_002970.4	1049	815.908	5385.25	320.667
NM_002971.6	7822	7588.91	329.302	2.10817
NM_002972.4	8019	7785.91	1354.9	8.45451
NM_002973.4	4341	4107.91	0	0
NM_002974.4	1707	1473.91	0	0
NM_002975.3	1375	1141.91	98	4.16951
NM_002976.4	7465	7231.91	0	0
NM_002977.3	9771	9537.91	174.472	0.888715
NM_002979.5	2759	2525.91	1335.23	25.6819
NM_002980.3	1854	1620.91	0	0
NM_002981.2	594	362.437	0	0
NM_002982.4	741	508.22	1	0.0955956
NM_002983.3	780	547.147	0	0
NM_002984.4	660	427.564	0	0
NM_002985.3	1217	983.908	8.34607e-08	4.12114e-09
NM_002986.3	1005	771.908	0	0
NM_002987.3	616	384.109	0	0
NM_002988.4	1332	1098.91	0	0
NM_002989.4	864	630.988	0	0
NM_002990.5	2917	2683.91	3.71908	0.067322
NM_002991.3	1422	1188.91	8.76926	0.358348
NM_002993.4	1537	1303.91	20	0.7452
NM_002994.5	2436	2202.91	1	0.0220543
NM_002995.3	1227	993.908	119.679	5.85005
NM_002996.6	3285	3051.91	0	0
NM_002997.5	3165	2931.91	1493.92	24.7553
NM_002998.4	3307	3073.91	2896.87	45.7854
NM_002999.4	2613	2379.91	848.461	17.3205
NM_003000.3	1015	781.908	1582.01	98.2978
NM_003001.5	1308	1074.91	1196.2	54.0658
NM_003002.4	1339	1105.91	1016.16	44.6407
NM_003003.4	5447	5213.91	5.73293e-05	5.34198e-07
NM_003004.3	2003	1769.91	18.6979	0.513252
NM_003005.4	3157	2923.91	0	0
NM_003006.4	2573	2339.91	6	0.124578
NM_003007.5	1622	1388.91	0	0
NM_003008.3	1978	1744.91	0	0
NM_003009.4	758	525.172	302	27.938
NM_003010.4	3778	3544.91	788.175	10.8021
NM_003011.4	2927	2693.91	43507.3	784.638
NM_003012.5	4464	4230.91	2	0.022966
NM_003013.3	1996	1762.91	2	0.0551176
NM_003014.4	2868	2634.91	26	0.479399
NM_003015.3	1883	1649.91	3	0.0883387
NM_003016.4	3003	2769.91	3189.44	55.9421
NM_003017.5	4228	3994.91	3042.5	37.0009
NM_003018.4	857	623.988	0	0
NM_003019.5	1283	1049.91	4	0.185097
NM_003020.5	1195	961.908	0	0
NM_003021.4	2231	1997.91	3183.57	77.4157
NM_003022.3	1764	1530.91	1429.26	45.3577
NM_003023.4	9209	8975.91	0	0
NM_003024.3	16972	16738.9	1.38849e-06	4.03e-09
NM_003025.4	2516	2282.91	4283.73	91.164
NM_003026.5	2617	2383.91	255.351	5.20401
NM_003027.5	1693	1459.91	172.207	5.7308
NM_003028.3	6035	5801.91	419	3.50859
NM_003029.5	3062	2828.91	185.084	3.17864
NM_003030.4	3233	2999.91	6.32205	0.102386
NM_003031.4	2110	1876.91	549.222	14.2165
NM_003032.3	4303	4069.91	0	0
NM_003033.4	6918	6684.91	0	0
NM_003034.4	9707	9473.91	1.93892e-05	9.94308e-08
NM_003035.2	5016	4782.91	180.904	1.83758
NM_003036.4	6083	5849.91	3008.35	24.9844
NM_003037.5	3749	3515.91	0	0
NM_003038.5	4563	4329.91	1318.88	14.7984
NM_003039.3	4085	3851.91	0	0
NM_003040.4	4119	3885.91	3475.97	43.4583
NM_003041.4	2267	2033.91	0	0
NM_003042.4	4478	4244.91	0	0
NM_003043.6	6500	6266.91	0.0410277	0.000318063
NM_003044.5	3751	3517.91	0	0
NM_003045.5	7343	7109.91	4925.5	33.657
NM_003046.6	7562	7328.91	0.00021143	1.40158e-06
NM_003047.5	4737	4503.91	521.077	5.62085
NM_003048.6	5601	5367.91	0	0
NM_003049.4	2002	1768.91	3	0.0823959
NM_003051.4	3753	3519.91	8626.4	119.066
NM_003052.5	2583	2349.91	3	0.062024
NM_003053.4	2683	2449.91	0	0
NM_003054.6	3831	3597.91	12.2688	0.165669
NM_003055.3	2411	2177.91	1	0.0223075
NM_003057.3	1922	1688.91	0	0
NM_003058.4	2409	2175.91	0	0
NM_003059.3	2234	2000.91	0	0
NM_003060.4	3277	3043.91	367.76	5.86979
NM_003061.3	7964	7730.91	161	1.01178
NM_003062.4	9716	9482.91	0	0
NM_003063.3	722	489.243	0	0
NM_003064.4	596	364.42	29	3.86621
NM_003068.5	2180	1946.91	1876	46.8141
NM_003069.5	4088	3854.91	97.1575	1.22448
NM_003070.5	5748	5514.91	302.899	2.66839
NM_003071.4	5320	5086.91	2912.81	27.8194
NM_003072.5	5577	5343.91	164.181	1.49263
NM_003073.5	5191	4957.91	1457.32	14.2806
NM_003074.4	6354	6120.91	16390	130.093
NM_003075.5	4997	4763.91	1294.35	13.2002
NM_003076.5	3283	3049.91	1894.87	30.1844
NM_003078.4	1908	1674.91	118.898	3.44885
NM_003079.5	5150	4916.91	9589.75	94.7556
NM_003080.3	1684	1450.91	112.899	3.78042
NM_003081.5	2053	1819.91	6.02588	0.160865
NM_003082.4	2593	2359.91	1230.31	25.3284
NM_003083.4	1520	1286.91	203.997	7.70132
NM_003085.5	1398	1164.91	30	1.25118
NM_003086.4	4693	4459.91	1021.56	11.1283
NM_003087.3	756	523.196	37.1062	3.44566
NM_003088.4	2784	2550.91	1304	24.8355
NM_003089.6	1671	1437.91	2838.1	95.8929
NM_003090.4	1052	818.908	4092.98	242.825
NM_003091.4	1082	848.908	4381.19	250.739
NM_003092.5	2411	2177.91	1023.23	22.8256
NM_003093.3	806	573.056	5797.64	491.523
NM_003094.4	1560	1326.91	4398.2	161.036
NM_003095.5	452	227.098	5698.28	1219.05
NM_003096.4	594	362.437	1628.7	218.323
NM_003097.6	1468	1234.91	0	0
NM_003098.3	2211	1977.91	277.827	6.82429
NM_003099.5	8214	7980.91	2716.57	16.5371
NM_003100.4	6479	6245.91	2404.06	18.6999
NM_003101.6	6840	6606.91	2522.86	18.5518
NM_003102.4	1416	1182.91	0	0
NM_003104.6	4818	4584.91	1104.19	11.7004
NM_003105.6	10863	10629.9	545	2.4909
NM_003106.4	2512	2278.91	371	7.90927
NM_003107.3	4869	4635.91	5050.66	52.9301
NM_003108.4	9002	8768.91	6.00167	0.0332519
NM_003109.1	7614	7380.91	8.87178	0.058397
NM_003110.6	3026	2792.91	795.393	13.8361
NM_003111.5	11714	11480.9	729.451	3.08681
NM_003112.5	6077	5843.91	399.559	3.32175
NM_003113.4	3623	3389.91	32.24	0.462059
NM_003114.5	3695	3461.91	0	0
NM_003115.6	2296	2062.91	944.923	22.2539
NM_003116.3	1561	1327.91	78.8578	2.88514
NM_003117.5	2422	2188.91	0	0
NM_003118.4	3451	3217.91	2.22149	0.0335397
NM_003119.4	3076	2842.91	889.518	15.2013
NM_003120.3	1374	1140.91	3.84856	0.163884
NM_003121.5	3792	3558.91	2.13212	0.0291061
NM_003122.5	573	341.885	3.38635	0.481217
NM_003123.6	7252	7018.91	54.071	0.37427
NM_003124.5	1432	1198.91	791	32.0539
NM_003125.3	619	387.065	0	0
NM_003126.4	8018	7784.91	0	0
NM_003127.4	7860	7626.91	610.081	3.88623
NM_003128.3	10211	9977.91	2680.06	13.0495
NM_003129.4	2962	2728.91	2567.25	45.7056
NM_003130.4	1972	1738.91	305.76	8.54267
NM_003131.4	4231	3997.91	3188.5	38.7474
NM_003132.3	1260	1026.91	2782	131.618
NM_003133.6	1481	1247.91	9117.98	354.981
NM_003134.6	1119	885.908	8300.6	455.209
NM_003135.3	2776	2542.91	1764.83	33.718
NM_003136.4	2187	1953.91	2869.02	71.3378
NM_003137.5	4348	4114.91	8783.86	103.709
NM_003139.4	2986	2752.91	3273.92	57.7785
NM_003140.3	828	595.002	0	0
NM_003141.4	1935	1701.91	533	15.2153
NM_003142.5	1650	1416.91	12931.8	443.413
NM_003143.3	677	444.414	1509.78	165.05
NM_003144.5	9661	9427.91	4695.47	24.1965
NM_003145.4	1108	874.908	2740	152.152
NM_003146.3	2831	2597.91	17816.8	333.193
NM_003147.6	1476	1242.91	0	0
NM_003149.3	3067	2833.91	243.077	4.16722
NM_003150.4	4896	4662.91	40.928	0.426435
NM_003151.4	2560	2326.91	88.4959	1.84771
NM_003152.4	4301	4067.91	0	0
NM_003153.5	3963	3729.91	669.907	8.72581
NM_003154.3	679	446.414	0	0
NM_003155.3	3868	3634.91	52.9704	0.707993
NM_003156.4	4075	3841.91	511.418	6.46723
NM_003157.6	6053	5819.91	3.72835	0.0311236
NM_003159.3	3428	3194.91	0	0
NM_003160.3	1100	866.908	32.1078	1.7994
NM_003161.4	5428	5194.91	167.867	1.56991
NM_003162.4	14174	13940.9	2468.84	8.60381
NM_003164.5	1794	1560.91	533.229	16.5969
NM_003165.6	3880	3646.91	0	0
NM_003167.4	1904	1670.91	7.01684	0.204023
NM_003168.3	1488	1254.91	611.578	23.6771
NM_003169.4	3782	3548.91	536.656	7.34667
NM_003170.5	6404	6170.91	4543.66	35.7723
NM_003171.5	2477	2243.91	1225.26	26.5285
NM_003172.4	1092	858.908	424.976	24.0385
NM_003173.4	2736	2502.91	757	14.694
NM_003174.3	6725	6491.91	872.203	6.52731
NM_003175.4	562	331.095	14.3214	2.10147
NM_003176.4	3462	3228.91	0	0
NM_003177.7	4973	4739.91	484.96	4.97079
NM_003178.6	3888	3654.91	57.2257	0.760684
NM_003179.3	2421	2187.91	239	5.30711
NM_003180.3	3667	3433.91	0	0
NM_003181.4	2472	2238.91	1.64725	0.0357448
NM_003182.3	1061	827.908	25.4149	1.49141
NM_003183.6	4391	4157.91	2485.53	29.0424
NM_003184.4	5027	4793.91	1097.04	11.1179
NM_003185.4	4699	4465.91	130.922	1.42427
NM_003186.5	3786	3552.91	0	0
NM_003187.5	1163	929.908	834.969	43.6235
NM_003188.4	4851	4617.91	3065.73	32.2536
NM_003189.5	4892	4658.91	0	0
NM_003190.5	3450	3216.91	184.092	2.78026
NM_003192.3	1606	1372.91	868.612	30.7379
NM_003193.5	5374	5140.91	1872.37	17.6946
NM_003194.5	1857	1623.91	1813.77	54.2639
NM_003195.6	1182	948.908	809.453	41.4435
NM_003196.3	1719	1485.91	71.1561	2.32653
NM_003198.3	4838	4604.91	4011.56	42.3235
NM_003199.3	8029	7795.91	196.371	1.22377
NM_003200.5	4735	4501.91	701.695	7.57254
NM_003201.3	5025	4791.91	5336	54.1
NM_003202.5	3288	3054.91	28.0999	0.446885
NM_003203.5	4367	4133.91	1127.26	13.2481
NM_003204.3	4839	4605.91	1531.95	16.1592
NM_003205.4	6042	5808.91	1816.48	15.1924
NM_003206.4	1280	1046.91	0	0
NM_003211.6	3183	2949.91	2092.45	34.4616
NM_003212.4	1956	1722.91	0	0
NM_003213.4	1710	1476.91	591.598	19.4609
NM_003214.4	2986	2752.91	456.667	8.0593
NM_003215.3	3661	3427.91	182.827	2.5912
NM_003216.4	4381	4147.91	320	3.74809
NM_003217.3	2837	2603.91	16348.3	305.025
NM_003218.4	3269	3035.91	493.504	7.89753
NM_003221.4	5631	5397.91	0	0
NM_003222.4	2862	2628.91	179	3.30801
NM_003223.3	2163	1929.91	992.995	24.9977
NM_003224.6	2513	2279.91	194.739	4.14979
NM_003225.3	492	264.146	0	0
NM_003226.4	867	633.988	0	0
NM_003227.4	2886	2652.91	0	0
NM_003234.4	5224	4990.91	126.532	1.23172
NM_003235.5	8455	8221.91	0	0
NM_003236.4	4117	3883.91	85	1.06326
NM_003238.6	5868	5634.91	198.496	1.71141
NM_003239.5	3431	3197.91	209.918	3.18914
NM_003240.5	2019	1785.91	0	0
NM_003241.4	3391	3157.91	0	0
NM_003242.6	4530	4296.91	331.997	3.75377
NM_003243.5	6339	6105.91	242.43	1.92897
NM_003244.4	3175	2941.91	179.96	2.97191
NM_003245.4	2643	2409.91	0	0
NM_003246.4	7789	7555.91	61.7095	0.396785
NM_003247.5	5701	5467.91	1315.62	11.6896
NM_003248.6	3222	2988.91	0	0
NM_003249.5	4761	4527.91	556.879	5.9752
NM_003250.6	2383	2149.91	222.653	5.03151
NM_003251.4	1174	940.908	1	0.0516348
NM_003252.4	3827	3593.91	0	0
NM_003253.3	7308	7074.91	1.66812e-06	1.1455e-08
NM_003254.3	769	536.159	1430	129.578
NM_003255.5	3652	3418.91	270	3.83677
NM_003256.4	1194	960.908	23	1.16288
NM_003257.5	7915	7681.91	0	0
NM_003258.5	1431	1197.91	1155.97	46.8826
NM_003259.4	3029	2795.91	318	5.52578
NM_003260.5	2812	2578.91	70.0075	1.31886
NM_003262.4	6526	6292.91	6149.43	47.4758
NM_003263.4	2851	2617.91	0	0
NM_003264.5	3581	3347.91	0	0
NM_003265.3	6015	5781.91	4.0226	0.0338007
NM_003266.4	12797	12563.9	0	0
NM_003268.6	4235	4001.91	0	0
NM_003269.5	3244	3010.91	110.897	1.78942
NM_003270.4	3768	3534.91	2019.1	27.7504
NM_003271.5	1379	1145.91	5.73926	0.24333
NM_003272.4	2033	1799.91	64.2728	1.73487
NM_003273.6	1578	1344.91	83.8588	3.02932
NM_003274.5	6986	6752.91	840.457	6.04664
NM_003275.4	3311	3077.91	887.396	14.0072
NM_003276.2	3690	3456.91	1995.94	28.0511
NM_003277.4	1699	1465.91	0	0
NM_003278.3	816	583.002	10	0.833334
NM_003279.3	681	448.383	0	0
NM_003280.3	687	454.372	22	2.35234
NM_003281.4	6110	5876.91	0	0
NM_003282.4	751	518.208	0	0
NM_003283.6	1111	877.908	213.894	11.8369
NM_003284.4	407	186.921	0	0
NM_003285.3	12774	12540.9	0.000781697	3.0283e-06
NM_003286.4	3734	3500.91	9254.85	128.433
NM_003287.4	2239	2005.91	272.513	6.60034
NM_003288.4	2310	2076.91	1418.3	33.1771
NM_003289.4	1190	956.908	0	0
NM_003290.3	2474	2240.91	8298.87	179.922
NM_003291.4	5445	5211.91	895.158	8.34435
NM_003292.3	9636	9402.91	20600	106.437
NM_003294.4	1166	932.908	0	0
NM_003295.4	4548	4314.91	41254.2	464.5
NM_003296.4	1365	1131.91	0	0
NM_003297.4	4058	3824.91	673.709	8.55738
NM_003298.5	8476	8242.91	142.118	0.83764
NM_003299.3	2782	2548.91	88575	1688.29
NM_003300.4	7667	7433.91	455.602	2.97754
NM_003301.7	3694	3460.91	10	0.140378
NM_003302.3	1693	1459.91	1845	61.3989
NM_003304.5	4459	4225.91	39.3469	0.452356
NM_003305.2	3330	3096.91	84.31	1.32264
NM_003306.3	7994	7760.91	0.00108061	6.76464e-06
NM_003307.4	5419	5185.91	5.36762	0.0502859
NM_003308.4	1161	927.908	0	0
NM_003309.4	5073	4839.91	6438.25	64.6279
NM_003310.5	1657	1423.91	662.354	22.5994
NM_003311.4	920	686.973	215	15.2051
NM_003312.6	1125	891.908	172	9.3691
NM_003313.4	1345	1111.91	80.9042	3.53502
NM_003314.3	1441	1207.91	1299.85	52.2817
NM_003315.4	1806	1572.91	2694.76	83.235
NM_003316.4	9018	8784.91	399.329	2.20843
NM_003317.4	2196	1962.91	36.642	0.90692
NM_003318.5	2966	2732.91	1977.37	35.1522
NM_003319.4	82029	81795.9	0	0
NM_003320.5	6551	6317.91	0	0
NM_003321.5	2011	1777.91	6703.76	183.189
NM_003322.6	2120	1886.91	0	0
NM_003323.3	1763	1529.91	7	0.222291
NM_003324.5	3080	2846.91	1012	17.2702
NM_003325.4	4053	3819.91	1930	24.5467
NM_003326.5	3492	3258.91	0	0
NM_003327.4	1075	841.908	0	0
NM_003328.3	2908	2674.91	0	0
NM_003329.4	737	504.231	14712.3	1417.56
NM_003330.4	3847	3613.91	1713.79	23.0393
NM_003331.5	4243	4009.91	195.196	2.36497
NM_003332.4	575	343.845	0	0
NM_003333.5	2826	2592.91	3719.44	69.6915
NM_003334.4	3572	3338.91	6277.14	91.337
NM_003335.3	3304	3070.91	32	0.506259
NM_003336.4	1776	1542.91	2538.88	79.945
NM_003337.4	2241	2007.91	985.873	23.8543
NM_003338.5	2623	2389.91	1078.57	21.9258
NM_003339.3	2530	2296.91	2218.15	46.9177
NM_003340.6	3976	3742.91	552.238	7.16814
NM_003341.5	1783	1549.91	2950.21	92.4775
NM_003342.5	4167	3933.91	1893.25	23.3816
NM_003343.6	3367	3133.91	6042.11	93.6682
NM_003344.4	5162	4928.91	4907.41	48.3717
NM_003345.5	2850	2616.91	4571.32	84.8678
NM_003347.4	2861	2627.91	2849.42	52.6788
NM_003348.4	4877	4643.91	2035.1	21.2908
NM_003350.3	4342	4108.91	3325.6	39.3217
NM_003352.8	1523	1289.91	4452.52	167.701
NM_003353.4	795	562.134	111	9.5934
NM_003355.3	1644	1410.91	266.871	9.18949
NM_003356.4	2277	2043.91	0	0
NM_003357.5	443	218.743	0	0
NM_003358.3	3959	3725.91	1369.05	17.8515
NM_003359.4	3037	2803.91	915.433	15.8618
NM_003360.5	4077	3843.91	98.5315	1.24535
NM_003361.4	2315	2081.91	0	0
NM_003362.4	2093	1859.91	185.136	4.83602
NM_003363.4	4070	3836.91	677.326	8.57641
NM_003364.4	1664	1430.91	97.7301	3.31823
NM_003365.3	1595	1361.91	3792	135.273
NM_003366.4	1914	1680.91	3229	93.3284
NM_003367.4	1746	1512.91	180.013	5.7807
NM_003368.5	3602	3368.91	4999.48	72.0983
NM_003369.4	5117	4883.91	339.806	3.38028
NM_003370.4	2242	2008.91	499.096	12.0702
NM_003371.4	4734	4500.91	1377.04	14.864
NM_003372.7	1616	1382.91	1943.24	68.269
NM_003373.4	6487	6253.91	827.568	6.42897
NM_003374.3	1839	1605.91	44.1747	1.33642
NM_003375.5	1809	1575.91	834.333	25.7216
NM_003376.6	3609	3375.91	197.6	2.84371
NM_003377.5	1805	1571.91	651.287	20.1296
NM_003378.4	2551	2317.91	42	0.880324
NM_003379.5	3069	2835.91	341.457	5.84969
NM_003380.5	2154	1920.91	20167.2	510.07
NM_003381.4	1580	1346.91	0	0
NM_003382.5	3854	3620.91	0	0
NM_003383.5	9213	8979.91	240.129	1.29916
NM_003384.3	1663	1429.91	1688.98	57.386
NM_003385.5	2428	2194.91	24.0439	0.532204
NM_003386.3	8700	8466.91	0	0
NM_003387.5	4611	4377.91	0	0
NM_003388.5	5623	5389.91	0	0
NM_003389.3	5657	5423.91	0	0
NM_003390.4	3588	3354.91	2970.28	43.0137
NM_003391.3	3856	3622.91	1	0.0134101
NM_003392.7	5841	5607.91	320.826	2.77944
NM_003393.4	2144	1910.91	26	0.661033
NM_003394.4	2246	2012.91	157	3.78935
NM_003395.4	4005	3771.91	163.079	2.10052
NM_003396.3	4972	4738.91	8.92085	0.0914571
NM_003399.6	3311	3077.91	1	0.0157846
NM_003400.4	4988	4754.91	6876.08	70.2568
NM_003401.5	1602	1368.91	6.48506	0.23016
NM_003403.5	6534	6300.91	7481.25	57.6847
NM_003404.5	3115	2881.91	2093.8	35.2975
NM_003405.4	1751	1517.91	4124	131.997
NM_003406.4	5033	4799.91	2917.01	29.5253
NM_003407.5	1747	1513.91	62	1.98967
NM_003408.3	6277	6043.91	178.328	1.43348
NM_003409.5	3475	3241.91	239.666	3.59166
NM_003410.4	7612	7378.91	413.878	2.72502
NM_003411.4	5336	5102.91	0	0
NM_003412.4	5260	5026.91	7	0.0676529
NM_003413.4	4001	3767.91	0	0
NM_003414.6	3268	3034.91	549.623	8.7985
NM_003415.3	13390	13156.9	394.88	1.45815
NM_003416.4	2760	2526.91	191.657	3.6849
NM_003417.5	12163	11929.9	95.4537	0.388728
NM_003418.5	3295	3061.91	12948.1	205.449
NM_003419.5	3119	2885.91	0	0
NM_003420.4	2658	2424.91	345.702	6.92621
NM_003421.4	7829	7595.91	236.022	1.5096
NM_003422.3	2586	2352.91	33.5543	0.69284
NM_003423.4	5235	5001.91	2.26269e-07	2.19775e-09
NM_003425.4	3926	3692.91	0	0
NM_003426.4	3900	3666.91	156.094	2.06812
NM_003427.5	2653	2419.91	168.131	3.37551
NM_003428.6	6804	6570.91	51.9385	0.38402
NM_003429.5	2333	2099.91	280.159	6.48177
NM_003430.4	5400	5166.91	756.498	7.11322
NM_003431.5	2590	2356.91	78.632	1.62086
NM_003432.4	3629	3395.91	126.317	1.80716
NM_003433.4	2962	2728.91	12.7661	0.227279
NM_003434.7	2651	2417.91	70.8682	1.42397
NM_003435.5	4924	4690.91	778.011	8.05783
NM_003436.4	3365	3131.91	0	0
NM_003437.5	3601	3367.91	370.342	5.34235
NM_003439.4	9403	9169.91	1761.45	9.33243
NM_003440.4	2349	2115.91	206.038	4.73087
NM_003441.4	12601	12367.9	337.205	1.32461
NM_003442.6	2900	2666.91	464.585	8.46344
NM_003443.3	2720	2486.91	1174.3	22.9409
NM_003445.4	2689	2455.91	0	0
NM_003446.4	2516	2282.91	59.3498	1.26305
NM_003447.4	2514	2280.91	13.0464	0.27789
NM_003448.3	2377	2143.91	34.1919	0.774831
NM_003449.5	3518	3284.91	0.00920336	0.000136117
NM_003450.3	2459	2225.91	96.0448	2.09631
NM_003451.3	2269	2035.91	275.484	6.57397
NM_003452.4	3192	2958.91	121.543	1.99566
NM_003453.6	7476	7242.91	617.679	4.14324
NM_003454.4	3359	3125.91	0	0
NM_003455.4	4435	4201.91	0	0
NM_003456.3	2036	1802.91	222.347	5.99167
NM_003457.4	13692	13458.9	592.001	2.13699
NM_003458.4	15971	15737.9	73.4832	0.226846
NM_003459.5	2936	2702.91	81.0905	1.45757
NM_003460.2	2749	2515.91	5.05947	0.0977011
NM_003461.5	2228	1994.91	923.645	22.4943
NM_003462.5	2628	2394.91	19	0.385438
NM_003463.5	4621	4387.91	4545.9	50.3329
NM_003465.3	2248	2014.91	0	0
NM_003466.4	4055	3821.91	0	0
NM_003467.3	1668	1434.91	115.148	3.89872
NM_003468.4	7039	6805.91	525	3.74768
NM_003469.5	2434	2200.91	13	0.286966
NM_003470.3	5831	5597.91	3844.57	33.3665
NM_003471.3	3835	3601.91	0	0
