target_id	length	eff_length	est_counts	tpm
NM_001407429.1	6628	6397.31	5.60717e-06	4.09188e-08
NM_001407430.1	6430	6199.31	0	0
NM_001407432.1	6481	6250.31	97.1434	0.725584
NM_001407433.1	6345	6114.31	0	0
NM_001407434.1	6337	6106.31	0	0
NM_001407435.1	6261	6030.31	0	0
NM_001407436.1	6246	6015.31	0.0188303	0.000146142
NM_001407437.1	5784	5553.31	82.2814	0.691713
NM_001407438.1	6015	5784.31	1.65564e-08	1.33626e-10
NM_001407446.1	10949	10718.3	0	0
NM_001407447.1	11102	10871.3	0	0
NM_001407448.1	10869	10638.3	0	0
NM_001407449.1	10866	10635.3	0	0
NM_001407450.1	10815	10584.3	47.4655	0.209359
NM_001407451.1	10713	10482.3	0	0
NM_001407452.1	11018	10787.3	0	0
NM_001407453.1	10662	10431.3	0	0
NM_001407454.1	10455	10224.3	0	0
NM_001407455.1	10563	10332.3	0	0
NM_001407456.1	10799	10568.3	0	0
NM_001407457.1	10566	10335.3	0	0
NM_001407458.1	10512	10281.3	23.0979	0.104882
NM_001407459.1	10509	10278.3	35.2859	0.160271
NM_001407460.1	10745	10514.3	0	0
NM_001407467.1	10317	10086.3	2.81362	0.013023
NM_001407469.1	10661	10430.3	1.95152e-08	8.73477e-11
NM_001407470.1	11234	11003.3	5.18284e-06	2.19898e-08
NM_001407471.1	10587	10356.3	155.728	0.702
NM_001407472.1	10931	10700.3	1.65255e-06	7.20999e-09
NM_001407487.1	3154	2923.31	0	0
NM_001407488.1	3005	2774.31	0	0
NM_001407490.1	3972	3741.31	0	0
NM_001407554.1	3055	2824.31	13.1182	0.216839
NM_001407555.1	3034	2803.31	0	0
NM_001407556.1	3318	3087.31	0	0
NM_001407557.1	3416	3185.31	0	0
NM_001407558.1	3207	2976.31	0	0
NM_001407559.1	3325	3094.31	0	0
NM_001407560.1	3062	2831.31	49.47	0.8157
NM_001407561.1	3215	2984.31	0	0
NM_001407562.1	3138	2907.31	0	0
NM_001407571.1	7152	6921.31	0	0
NM_001407581.1	7154	6923.31	0	0
NM_001407582.1	7243	7012.31	0	0
NM_001407583.1	7685	7454.31	0	0
NM_001407585.1	7138	6907.31	0	0
NM_001407587.1	7145	6914.31	0	0
NM_001407590.1	7148	6917.31	0	0
NM_001407591.1	7682	7451.31	0	0
NM_001407593.1	8243	8012.31	0	0
NM_001407594.1	7622	7391.31	0	0
NM_001407596.1	7254	7023.31	0	0
NM_001407597.1	7177	6946.31	0	0
NM_001407598.1	7082	6851.31	0	0
NM_001407602.1	7075	6844.31	0	0
NM_001407603.1	7069	6838.31	0	0
NM_001407605.1	7609	7378.31	0	0
NM_001407610.1	8240	8009.31	0	0
NM_001407611.1	7085	6854.31	0	0
NM_001407612.1	7174	6943.31	0	0
NM_001407613.1	7066	6835.31	0	0
NM_001407614.1	7079	6848.31	0	0
NM_001407615.1	7619	7388.31	0	0
NM_001407616.1	7085	6854.31	0	0
NM_001407617.1	7079	6848.31	0	0
NM_001407618.1	7066	6835.31	0	0
NM_001407619.1	7619	7388.31	0	0
NM_001407620.1	7174	6943.31	0	0
NM_001407621.1	8240	8009.31	0	0
NM_001407622.1	7072	6841.31	0	0
NM_001407623.1	7606	7375.31	0	0
NM_001407624.1	7085	6854.31	0	0
NM_001407625.1	7619	7388.31	0	0
NM_001407626.1	7079	6848.31	0	0
NM_001407627.1	7076	6845.31	0	0
NM_001407628.1	7082	6851.31	0	0
NM_001407629.1	7171	6940.31	0	0
NM_001407630.1	7616	7385.31	0	0
NM_001407631.1	7069	6838.31	0	0
NM_001407632.1	7063	6832.31	0	0
NM_001407633.1	7616	7385.31	0	0
NM_001407634.1	8237	8006.31	0	0
NM_001407635.1	7076	6845.31	0	0
NM_001407636.1	7171	6940.31	0	0
NM_001407637.1	7082	6851.31	0	0
NM_001407638.1	7069	6838.31	0	0
NM_001407639.1	7171	6940.31	0	0
NM_001407640.1	7076	6845.31	0	0
NM_001407641.1	7082	6851.31	0	0
NM_001407642.1	7616	7385.31	0	0
NM_001407644.1	7073	6842.31	0	0
NM_001407645.1	7079	6848.31	0	0
NM_001407646.1	7076	6845.31	0	0
NM_001407647.1	7067	6836.31	0	0
NM_001407648.1	7031	6800.31	0	0
NM_001407649.1	7022	6791.31	0	0
NM_001407652.1	7004	6773.31	30.6561	0.211297
NM_001407653.1	7010	6779.31	0	0
NM_001407654.1	7004	6773.31	0	0
NM_001407655.1	7544	7313.31	0	0
NM_001407656.1	7001	6770.31	0	0
NM_001407657.1	7001	6770.31	0	0
NM_001407658.1	7007	6776.31	0	0
NM_001407659.1	6998	6767.31	0	0
NM_001407660.1	7004	6773.31	0	0
NM_001407661.1	7004	6773.31	0	0
NM_001407662.1	6998	6767.31	0	0
NM_001407663.1	7004	6773.31	0	0
NM_001407664.1	6965	6734.31	0	0
NM_001407665.1	6946	6715.31	0	0
NM_001407666.1	7054	6823.31	0	0
NM_001407667.1	6959	6728.31	0	0
NM_001407668.1	6952	6721.31	0	0
NM_001407669.1	7499	7268.31	0	0
NM_001407670.1	6962	6731.31	0	0
NM_001407671.1	6956	6725.31	0	0
NM_001407672.1	7051	6820.31	0	0
NM_001407673.1	7496	7265.31	0	0
NM_001407674.1	7496	7265.31	0	0
NM_001407675.1	6962	6731.31	0	0
NM_001407676.1	6956	6725.31	0	0
NM_001407677.1	7496	7265.31	0	0
NM_001407678.1	7051	6820.31	0	0
NM_001407679.1	6956	6725.31	0	0
NM_001407680.1	6962	6731.31	0	0
NM_001407681.1	6959	6728.31	0	0
NM_001407682.1	6953	6722.31	0	0
NM_001407683.1	7493	7262.31	0	0
NM_001407684.1	7493	7262.31	0	0
NM_001407685.1	6953	6722.31	0	0
NM_001407686.1	6940	6709.31	0	0
NM_001407687.1	7493	7262.31	0	0
NM_001407688.1	6953	6722.31	0	0
NM_001407689.1	6959	6728.31	0	0
NM_001407690.1	7490	7259.31	0	0
NM_001407691.1	6950	6719.31	0	0
NM_001407692.1	6935	6704.31	0	0
NM_001407694.1	7204	6973.31	0	0
NM_001407695.1	7202	6971.31	220.582	1.47717
NM_001407696.1	7349	7118.31	0	0
NM_001407697.1	7767	7536.31	0	0
NM_001407698.1	7034	6803.31	0	0
NM_001407724.1	7738	7507.31	0	0
NM_001407725.1	7207	6976.31	0	0
NM_001407726.1	7147	6916.31	0	0
NM_001407727.1	7376	7145.31	0	0
NM_001407728.1	6983	6752.31	0	0
NM_001407729.1	6989	6758.31	0	0
NM_001407730.1	7201	6970.31	0	0
NM_001407731.1	7198	6967.31	0	0
NM_001407732.1	7031	6800.31	0	0
NM_001407733.1	7201	6970.31	0	0
NM_001407734.1	7198	6967.31	0	0
NM_001407735.1	6986	6755.31	0	0
NM_001407736.1	7025	6794.31	0	0
NM_001407737.1	6980	6749.31	0	0
NM_001407738.1	7012	6781.31	0	0
NM_001407739.1	7204	6973.31	0	0
NM_001407740.1	7204	6973.31	0	0
NM_001407741.1	7742	7511.31	0	0
NM_001407742.1	7025	6794.31	0	0
NM_001407743.1	6986	6755.31	0	0
NM_001407744.1	7031	6800.31	0	0
NM_001407745.1	6980	6749.31	0	0
NM_001407746.1	7096	6865.31	0	0
NM_001407747.1	6926	6695.31	0	0
NM_001407748.1	7198	6967.31	0	0
NM_001407749.1	7195	6964.31	0	0
NM_001407750.1	7031	6800.31	0	0
NM_001407751.1	7150	6919.31	0	0
NM_001407752.1	7198	6967.31	0	0
NM_001407761.1	1781	1550.31	47.9616	1.44428
NM_001407805.1	3792	3561.31	0	0
NM_001407806.1	3783	3552.31	0	0
NM_001407807.1	3780	3549.31	0	0
NM_001407808.1	3780	3549.31	0	0
NM_001407809.1	3762	3531.31	4.16637e-05	5.50805e-07
NM_001407810.1	3759	3528.31	0	0
NM_001407811.1	3750	3519.31	0	0
NM_001407812.1	3732	3501.31	0	0
NM_001407813.1	3729	3498.31	0	0
NM_001407814.1	3714	3483.31	0	0
NM_001407815.1	3693	3462.31	0	0
NM_001407816.1	3672	3441.31	515.896	6.99865
NM_001407829.1	3669	3438.31	0	0
NM_001407830.1	3546	3315.31	65.8281	0.926965
NM_001407831.1	4017	3786.31	0	0
NM_001407832.1	3447	3216.31	19.082	0.276976
NM_001407833.1	3996	3765.31	0.0114062	0.000141421
NM_001407834.1	3987	3756.31	0	0
NM_001407835.1	3957	3726.31	0	0
NM_001407836.1	3918	3687.31	0	0
NM_001407838.1	7735	7504.31	0	0
NM_001407839.1	6977	6746.31	0	0
NM_001407841.1	7167	6936.31	0	0
NM_001407842.1	7192	6961.31	0	0
NM_001407843.1	7198	6967.31	0	0
NM_001407844.1	6983	6752.31	0	0
NM_001407845.1	7028	6797.31	0	0
NM_001407846.1	7221	6990.31	0	0
NM_001407847.1	7201	6970.31	0	0
NM_001407848.1	6977	6746.31	0	0
NM_001407849.1	7028	6797.31	0	0
NM_001407850.1	7195	6964.31	0	0
NM_001407851.1	6983	6752.31	0	0
NM_001407852.1	7028	6797.31	0	0
NM_001407853.1	7129	6898.31	0	0
NM_001407854.1	7008	6777.31	0	0
NM_001407858.1	7011	6780.31	0	0
NM_001407859.1	7100	6869.31	0	0
NM_001407860.1	7011	6780.31	0	0
NM_001407861.1	7002	6771.31	0	0
NM_001407862.1	6887	6656.31	0	0
NM_001407863.1	6878	6647.31	0	0
NM_001407874.1	6970	6739.31	0	0
NM_001407875.1	6875	6644.31	0	0
NM_001407879.1	7155	6924.31	0	0
NM_001407881.1	7006	6775.31	0	0
NM_001407882.1	7600	7369.31	0	0
NM_001407884.1	7066	6835.31	0	0
NM_001407885.1	6961	6730.31	0	0
NM_001407886.1	7047	6816.31	0	0
NM_001407887.1	7060	6829.31	0	0
NM_001407889.1	7176	6945.31	8.0121e-08	5.38556e-10
NM_001407894.1	7057	6826.31	0	0
NM_001407895.1	7063	6832.31	0	0
NM_001407896.1	7053	6822.31	4.11541e-08	2.81616e-10
NM_001407897.1	7597	7366.31	0	0
NM_001407898.1	7003	6772.31	0	0
NM_001407899.1	7050	6819.31	0	0
NM_001407900.1	7169	6938.31	0	0
NM_001407902.1	7543	7312.31	0	0
NM_001407904.1	7063	6832.31	0	0
NM_001407906.1	7057	6826.31	0	0
NM_001407907.1	7152	6921.31	0	0
NM_001407908.1	7597	7366.31	0	0
NM_001407909.1	7057	6826.31	0	0
NM_001407910.1	7063	6832.31	0	0
NM_001407915.1	7060	6829.31	0	0
NM_001407916.1	7060	6829.31	0	0
NM_001407917.1	7268	7037.31	0	0
NM_001407918.1	7054	6823.31	0	0
NM_001407919.1	7370	7139.31	0	0
NM_001407920.1	7110	6879.31	0	0
NM_001407921.1	7078	6847.31	0	0
NM_001407922.1	6860	6629.31	0	0
NM_001407923.1	7084	6853.31	0	0
NM_001407924.1	6911	6680.31	0	0
NM_001407925.1	6905	6674.31	0	0
NM_001407926.1	6866	6635.31	0	0
NM_001407927.1	7081	6850.31	0	0
NM_001407928.1	6902	6671.31	0	0
NM_001407929.1	6908	6677.31	0	0
NM_001407930.1	7078	6847.31	0	0
NM_001407931.1	6803	6572.31	0	0
NM_001407932.1	6902	6671.31	0	0
NM_001407933.1	7081	6850.31	0	0
NM_001407934.1	7076	6845.31	0	0
NM_001407935.1	6860	6629.31	0	0
NM_001407936.1	6905	6674.31	0	0
NM_001407937.1	7425	7194.31	0	0
NM_001407938.1	6885	6654.31	0	0
NM_001407939.1	7422	7191.31	0	0
NM_001407940.1	6882	6651.31	0	0
NM_001407941.1	7419	7188.31	0	0
NM_001407942.1	7130	6899.31	0	0
NM_001407943.1	7124	6893.31	0	0
NM_001407944.1	7124	6893.31	0	0
NM_001407945.1	6951	6720.31	0	0
NM_001407946.1	6943	6712.31	0	0
NM_001407947.1	7477	7246.31	0	0
NM_001407948.1	7032	6801.31	0	0
NM_001407949.1	6937	6706.31	0	0
NM_001407950.1	7029	6798.31	0	0
NM_001407951.1	6940	6709.31	0	0
NM_001407952.1	7016	6785.31	0	0
NM_001407953.1	6934	6703.31	0	0
NM_001407954.1	7059	6828.31	0	0
NM_001407955.1	6940	6709.31	0	0
NM_001407956.1	7471	7240.31	0	0
NM_001407957.1	6931	6700.31	0	0
NM_001407958.1	6937	6706.31	0	0
NM_001407959.1	6851	6620.31	0	0
NM_001407960.1	6908	6677.31	0	0
NM_001407962.1	6902	6671.31	0	0
NM_001407963.1	6851	6620.31	0	0
NM_001407964.1	6668	6437.31	0	0
NM_001407965.1	7000	6769.31	0	0
NM_001407966.1	6399	6168.31	871.838	6.59851
NM_001407967.1	6390	6159.31	678.603	5.14351
NM_001407968.1	4478	4247.31	0	0
NM_001407969.1	4475	4244.31	0	0
NM_001407970.1	5000	4769.31	0	0
NM_001407971.1	3845	3614.31	0	0
NM_001407972.1	4376	4145.31	0	0
NM_001407973.1	3945	3714.31	0	0
NM_001407974.1	3773	3542.31	0	0
NM_001407975.1	3779	3548.31	0	0
NM_001407976.1	3760	3529.31	0	0
NM_001407977.1	4313	4082.31	0.000414434	4.73942e-06
NM_001407978.1	3868	3637.31	0.000342089	4.39072e-06
NM_001407979.1	4310	4079.31	0	0
NM_001407980.1	3757	3526.31	0	0
NM_001407981.1	3865	3634.31	0	0
NM_001407982.1	4931	4700.31	226.397	2.24864
NM_001407983.1	3776	3545.31	0	0
NM_001407984.1	3776	3545.31	0	0
NM_001407985.1	3770	3539.31	0	0
NM_001407986.1	4310	4079.31	0.000159688	1.82752e-06
NM_001407990.1	3770	3539.31	0	0
NM_001407991.1	3763	3532.31	0	0
NM_001407992.1	3865	3634.31	0.000116788	1.50021e-06
NM_001407993.1	3757	3526.31	0	0
NM_001408.3	11015	10784.3	575	2.48915
NM_001408008.1	2221	1990.31	2.36726	0.0555267
NM_001408009.1	2164	1933.31	16.9776	0.409968
NM_001408010.1	2366	2135.31	0	0
NM_001408011.1	2068	1837.31	3.22986	0.0820686
NM_001408017.1	2324	2093.31	0	0
NM_001408018.1	2059	1828.31	0	0
NM_001408019.1	2011	1780.31	27.3833	0.718068
NM_001408020.1	2213	1982.31	21.3288	0.502308
NM_001408021.1	2209	1978.31	4.45068	0.105029
NM_001408022.1	2257	2026.31	0	0
NM_001408023.1	2266	2035.31	0.655669	0.0150394
NM_001408024.1	2411	2180.31	0	0
NM_001408025.1	2104	1873.31	0	0
NM_001408026.1	2056	1825.31	7.31677	0.187137
NM_001408027.1	2113	1882.31	0.918671	0.0227848
NM_001408028.1	2369	2138.31	0	0
NM_001408029.1	2258	2027.31	6.14675	0.141547
NM_001408047.1	2274	2043.31	267.55	6.11288
NM_001408048.1	1678	1447.31	0	0
NM_001408049.1	1723	1492.31	0	0
NM_001408058.1	1361	1130.31	0	0
NM_001408059.1	1159	928.313	0	0
NM_001408060.1	1132	901.313	3.52807	0.182742
NM_001408061.1	1644	1413.31	0	0
NM_001408062.1	1139	908.313	4.66629e-05	2.39835e-06
NM_001408386.1	995	764.313	0	0
NM_001408392.1	4307	4076.31	0.376553	0.00431256
NM_001408396.1	3767	3536.31	0	0
NM_001408397.1	3754	3523.31	0	0
NM_001408398.1	3862	3631.31	0.706763	0.00908628
NM_001408399.1	3773	3542.31	0	0
NM_001408400.1	4307	4076.31	0	0
NM_001408401.1	3767	3536.31	0	0
NM_001408402.1	3773	3542.31	0	0
NM_001408403.1	3773	3542.31	34.7784	0.458352
NM_001408404.1	3767	3536.31	1.53652	0.0202845
NM_001408406.1	3770	3539.31	0	0
NM_001408407.1	3770	3539.31	11.7844	0.155441
NM_001408408.1	3764	3533.31	0	0
NM_001408409.1	3767	3536.31	0	0
NM_001408410.1	4498	4267.31	0	0
NM_001408411.1	4235	4004.31	0.0165435	0.000192875
NM_001408412.1	3692	3461.31	0	0
NM_001408413.1	3698	3467.31	0	0
NM_001408414.1	4232	4001.31	44.1362	0.514955
NM_001408415.1	4853	4622.31	0.14843	0.00149913
NM_001408416.1	3787	3556.31	8.57148	0.112521
NM_001408418.1	3751	3520.31	49.4281	0.655494
NM_001408419.1	3662	3431.31	0	0
NM_001408420.1	3656	3425.31	0	0
NM_001408421.1	3646	3415.31	0	0
NM_001408422.1	3831	3600.31	0	0
NM_001408423.1	3653	3422.31	0	0
NM_001408424.1	3659	3428.31	2.98536e-07	4.0653e-09
NM_001408425.1	3656	3425.31	0	0
NM_001408426.1	4811	4580.31	36.1789	0.368754
NM_001408427.1	3643	3412.31	0	0
NM_001408428.1	3745	3514.31	0	0
NM_001408429.1	4190	3959.31	0	0
NM_001408430.1	3650	3419.31	0	0
NM_001408431.1	3656	3425.31	0.00313525	4.27316e-05
NM_001408432.1	3653	3422.31	0	0
NM_001408433.1	4187	3956.31	1.16253e-08	1.3718e-10
NM_001408434.1	3742	3511.31	0	0
NM_001408435.1	3647	3416.31	0	0
NM_001408436.1	3634	3403.31	0	0
NM_001408437.1	4187	3956.31	8.99753e-08	1.06172e-09
NM_001408438.1	3647	3416.31	0	0
NM_001408439.1	3653	3422.31	0	0
NM_001408440.1	3742	3511.31	2.4513e-08	3.25914e-10
NM_001408441.1	4187	3956.31	0	0
NM_001408442.1	4808	4577.31	0.000228225	2.32772e-06
NM_001408443.1	3653	3422.31	0	0
NM_001408444.1	3647	3416.31	0	0
NM_001408445.1	3650	3419.31	0	0
NM_001408446.1	3644	3413.31	0	0
NM_001408447.1	4184	3953.31	3.6403e-05	4.29885e-07
NM_001408448.1	3637	3406.31	0	0
NM_001408450.1	3739	3508.31	2.13593e-05	2.84227e-07
NM_001408451.1	3638	3407.31	168.503	2.30873
NM_001408452.1	3892	3661.31	0	0
NM_001408453.1	3674	3443.31	0	0
NM_001408454.1	3725	3494.31	0	0
NM_001408455.1	3889	3658.31	0	0
NM_001408456.1	3895	3664.31	0	0
NM_001408457.1	3626	3395.31	0	0
NM_001408458.1	3785	3554.31	41.7021	0.547746
NM_001408459.1	3716	3485.31	0	0
NM_001408460.1	3722	3491.31	0	0
NM_001408461.1	3703	3472.31	0	0
NM_001408462.1	3984	3753.31	78.1523	0.972084
NM_001408463.1	3895	3664.31	0	0
NM_001408464.1	3716	3485.31	0	0
NM_001408465.1	3896	3665.31	0	0
NM_001408466.1	3889	3658.31	0	0
NM_001408467.1	3716	3485.31	0	0
NM_001408468.1	3883	3652.31	0	0
NM_001408469.1	3668	3437.31	0.000714042	9.69798e-06
NM_001408470.1	3668	3437.31	0	0
NM_001408472.1	3696	3465.31	0	0
NM_001408473.1	3699	3468.31	206.682	2.78202
NM_001408474.1	3578	3347.31	0	0
NM_001408475.1	3569	3338.31	0	0
NM_001408476.1	3575	3344.31	0	0
NM_001408478.1	3846	3615.31	0.0183045	0.000236368
NM_001408479.1	3757	3526.31	0	0
NM_001408480.1	3751	3520.31	0	0
NM_001408481.1	3748	3517.31	0	0
NM_001408482.1	3899	3668.31	0	0
NM_001408483.1	4909	4678.31	0.129805	0.00129533
NM_001408484.1	3843	3612.31	113.358	1.46502
NM_001408485.1	4288	4057.31	34.3601	0.39536
NM_001408489.1	3754	3523.31	0	0
NM_001408490.1	3754	3523.31	0	0
NM_001408491.1	3748	3517.31	0	0
NM_001408492.1	3861	3630.31	0	0
NM_001408493.1	3751	3520.31	0	0
NM_001408494.1	3533	3302.31	298.549	4.2206
NM_001408495.1	3520	3289.31	0	0
NM_001408496.1	3602	3371.31	0	0
NM_001408497.1	3773	3542.31	0	0
NM_001408498.1	3596	3365.31	0	0
NM_001408499.1	3775	3544.31	0	0
NM_001408500.1	3769	3538.31	0	0
NM_001408501.1	3766	3535.31	0	0
NM_001408502.1	3700	3469.31	0	0
NM_001408503.1	3766	3535.31	0	0
NM_001408504.1	3772	3541.31	0	0
NM_001408505.1	3551	3320.31	0	0
NM_001408506.1	3634	3403.31	0	0
NM_001408507.1	3624	3393.31	0	0
NM_001408508.1	3622	3391.31	0	0
NM_001408509.1	3619	3388.31	0	0
NM_001408510.1	3596	3365.31	0	0
NM_001408511.1	3383	3152.31	9.13404	0.135273
NM_001408512.1	3473	3242.31	0	0
NM_001408513.1	3549	3318.31	0	0
NM_001408514.1	3574	3343.31	0	0
NM_001409.4	7443	7212.31	0	0
NM_001409033.1	1440	1209.31	0	0
NM_001409301.1	12999	12768.3	0	0
NM_001409302.1	13002	12771.3	0	0
NM_001409303.1	12897	12666.3	0	0
NM_001409304.1	12579	12348.3	0	0
NM_001409305.1	12379	12148.3	1.81568e-05	6.97748e-08
NM_001409306.1	12370	12139.3	1.62895e-08	6.26456e-11
NM_001409307.1	12373	12142.3	1.13786e-08	4.37485e-11
NM_001409308.1	12259	12028.3	68.613	0.266304
NM_001409309.1	11908	11677.3	0	0
NM_001409693.1	1929	1698.31	0	0
NM_001410.3	10936	10705.3	3687.46	16.0807
NM_001410192.1	4501	4270.31	2631.67	28.7705
NM_001410194.1	6824	6593.31	135.694	0.960801
NM_001410195.1	17652	17421.3	0.745672	0.00199822
NM_001410283.1	15425	15194.3	0	0
NM_001410697.1	3332	3101.31	10.7825	0.162312
NM_001410698.1	1870	1639.31	0	0
NM_001410699.1	1719	1488.31	2007.8	62.9799
NM_001410700.1	789	558.499	293.52	24.5353
NM_001410701.1	3569	3338.31	27.142	0.37957
NM_001410702.1	3198	2967.31	3.49002	0.0549087
NM_001410703.1	1824	1593.31	196.017	5.74339
NM_001410704.1	4740	4509.31	0.00477484	4.94339e-05
NM_001410705.1	9011	8780.31	0	0
NM_001410706.1	5816	5585.31	0	0
NM_001410707.1	3289	3058.31	5.24248e-05	8.0026e-07
NM_001410708.1	4135	3904.31	0	0
NM_001410709.1	1153	922.313	0	0
NM_001410710.1	4450	4219.31	137.132	1.5173
NM_001410711.1	2274	2043.31	117.263	2.67917
NM_001410712.1	4245	4014.31	0	0
NM_001410713.1	2818	2587.31	144.936	2.6152
NM_001410714.1	5758	5527.31	29.0564	0.245416
NM_001410715.1	8988	8757.31	0	0
NM_001410716.1	1845	1614.31	31.7267	0.917517
NM_001410717.1	3064	2833.31	15.6539	0.257931
NM_001410718.1	7054	6823.31	0	0
NM_001410719.1	2712	2481.31	0	0
NM_001410720.1	1958	1727.31	0	0
NM_001410721.1	7809	7578.31	110.431	0.680292
NM_001410722.1	6695	6464.31	5.59118e-07	4.03792e-09
NM_001410723.1	3387	3156.31	0.0117333	0.000173547
NM_001410724.1	3164	2933.31	0.0542928	0.000864092
NM_001410725.1	1832	1601.31	0	0
NM_001410726.1	2956	2725.31	0	0
NM_001410727.1	1676	1445.31	0	0
NM_001410728.1	1559	1328.31	0	0
NM_001410729.1	5696	5465.31	78.1405	0.667479
NM_001410730.1	2055	1824.31	0	0
NM_001410731.1	2866	2635.31	87.146	1.5438
NM_001410732.1	3926	3695.31	5.40988	0.0683459
NM_001410733.1	2379	2148.31	0.0106562	0.00023157
NM_001410734.1	4490	4259.31	0	0
NM_001410735.1	4393	4162.31	0	0
NM_001410736.1	5987	5756.31	0	0
NM_001410737.1	7944	7713.31	0	0
NM_001410738.1	7872	7641.31	0	0
NM_001410739.1	5329	5098.31	0	0
NM_001410741.1	5010	4779.31	0	0
NM_001410742.1	5836	5605.31	0.00121087	1.0085e-05
NM_001410743.1	6021	5790.31	0	0
NM_001410744.1	6058	5827.31	0	0
NM_001410745.1	8815	8584.31	426.067	2.31712
NM_001410746.1	5498	5267.31	522.454	4.63058
NM_001410747.1	4226	3995.31	212.118	2.47859
NM_001410748.1	12655	12424.3	0.280116	0.00105255
NM_001410749.1	12607	12376.3	1.35995	0.0051299
NM_001410750.1	7071	6840.31	0	0
NM_001410751.1	7380	7149.31	0	0
NM_001410752.1	7061	6830.31	603.182	4.12273
NM_001410753.1	4214	3983.31	0	0
NM_001410754.1	1723	1492.31	178.41	5.58132
NM_001410755.1	4074	3843.31	338.483	4.11157
NM_001410756.1	4860	4629.31	0	0
NM_001410757.1	4731	4500.31	0	0
NM_001410758.1	4204	3973.31	0	0
NM_001410759.1	1723	1492.31	94.8028	2.96577
NM_001410760.1	1648	1417.31	1.29679	0.0427151
NM_001410761.1	1576	1345.31	160.739	5.57793
NM_001410762.1	3091	2860.31	149.928	2.44706
NM_001410763.1	3742	3511.31	237.509	3.15782
NM_001410764.1	3704	3473.31	23.9059	0.321319
NM_001410765.1	4072	3841.31	0	0
NM_001410766.1	4891	4660.31	121.271	1.21484
NM_001410767.1	4381	4150.31	0	0
NM_001410768.1	5699	5468.31	50.2691	0.429165
NM_001410769.1	1174	943.313	177.431	8.78112
NM_001410770.1	3752	3521.31	7.00609	0.0928854
NM_001410772.1	3546	3315.31	366.624	5.16265
NM_001410773.1	5291	5060.31	81.6196	0.752997
NM_001410774.1	3579	3348.31	0	0
NM_001410775.1	2030	1799.31	0	0
NM_001410776.1	5579	5348.31	0	0
NM_001410777.1	2717	2486.31	112.915	2.12017
NM_001410778.1	5615	5384.31	100.137	0.868243
NM_001410779.1	3103	2872.31	0	0
NM_001410780.1	3154	2923.31	44.3751	0.708665
NM_001410781.1	2402	2171.31	0	0
NM_001410782.1	3902	3671.31	156.457	1.98952
NM_001410783.1	2627	2396.31	0	0
NM_001410784.1	7570	7339.31	178.273	1.13399
NM_001410785.1	7393	7162.31	368.212	2.40006
NM_001410786.1	5158	4927.31	0	0
NM_001410787.1	3926	3695.31	0	0
NM_001410788.1	5402	5171.31	4.0509	0.0365702
NM_001410790.1	884	653.351	0	0
NM_001410791.1	692	461.943	0	0
NM_001410792.1	1718	1487.31	0	0
NM_001410793.1	2823	2592.31	230.642	4.15362
NM_001410794.1	8022	7791.31	260.317	1.5598
NM_001410795.1	7941	7710.31	2510.89	15.2031
NM_001410796.1	5073	4842.31	1.71547e-06	1.65389e-08
NM_001410797.1	5274	5043.31	338.13	3.13
NM_001410799.1	4436	4205.31	147.902	1.64192
NM_001410800.1	4325	4094.31	0	0
NM_001410801.1	4765	4534.31	54.5863	0.562016
NM_001410802.1	823	592.453	0	0
NM_001410803.1	3581	3350.31	181.344	2.52693
NM_001410804.1	3689	3458.31	0	0
NM_001410805.1	2351	2120.31	14.5879	0.321196
NM_001410806.1	3856	3625.31	4.12982	0.0531817
NM_001410807.1	2019	1788.31	47.193	1.232
NM_001410808.1	4078	3847.31	17.7784	0.215731
NM_001410809.1	4021	3790.31	4.35532	0.053644
NM_001410810.1	3901	3670.31	69.1996	0.880191
NM_001410811.1	3847	3616.31	13.5248	0.174599
NM_001410812.1	3389	3158.31	0	0
NM_001410813.1	3844	3613.31	17.1125	0.221098
NM_001410814.1	4314	4083.31	0	0
NM_001410815.1	3742	3511.31	185.661	2.46846
NM_001410816.1	3212	2981.31	0	0
NM_001410817.1	3691	3460.31	28.9213	0.390193
NM_001410818.1	4881	4650.31	0	0
NM_001410819.1	4737	4506.31	89.7155	0.929442
NM_001410820.1	4704	4473.31	0	0
NM_001410821.1	2012	1781.31	0	0
NM_001410822.1	6806	6575.31	0	0
NM_001410823.1	3361	3130.31	365.185	5.4463
NM_001410824.1	6410	6179.31	0	0
NM_001410825.1	755	524.601	239.205	21.2872
NM_001410826.1	3208	2977.31	0	0
NM_001410827.1	4871	4640.31	0	0
NM_001410828.1	2134	1903.31	0	0
NM_001410829.1	9983	9752.31	53.1592	0.254476
NM_001410830.1	3194	2963.31	0	0
NM_001410831.1	3056	2825.31	136.944	2.26283
NM_001410832.1	5563	5332.31	0	0
NM_001410833.1	3345	3114.31	0	0
NM_001410834.1	3701	3470.31	239.005	3.21525
NM_001410835.1	2814	2583.31	705.149	12.7432
NM_001410836.1	4883	4652.31	38.7747	0.389095
NM_001410837.1	635	405.466	0	0
NM_001410838.1	2838	2607.31	45.6833	0.817976
NM_001410839.1	4007	3776.31	0.0375647	0.000464397
NM_001410840.1	1459	1228.31	0	0
NM_001410841.1	2089	1858.31	14.675	0.368668
NM_001410842.1	6171	5940.31	1306.09	10.2645
NM_001410843.1	2358	2127.31	0	0
NM_001410844.1	2381	2150.31	0	0
