target_id	length	eff_length	est_counts	tpm
NM_001604.6	2645	2422.81	21.7222	0.43477
NM_001605.3	3437	3214.81	9134.07	137.779
NM_001606.5	8103	7880.81	1930.35	11.8779
NM_001607.4	1699	1476.81	209.095	6.86584
NM_001608.4	2515	2292.81	126.619	2.67798
NM_001609.4	5848	5625.81	602.339	5.19196
NM_001610.4	2111	1888.81	157.673	4.04803
NM_001611.5	1381	1158.81	0	0
NM_001612.6	1936	1713.81	0	0
NM_001613.4	1349	1126.81	71.7577	3.08811
NM_001614.5	1919	1696.81	15149.2	432.943
NM_001615.4	1501	1278.81	0	0
NM_001616.5	5214	4991.81	508.615	4.94091
NM_001617.4	9290	9067.81	2769.5	14.8107
NM_001618.4	3978	3755.81	29985.6	387.155
NM_001619.5	3403	3180.81	1684.26	25.6771
NM_001620.3	18761	18538.8	0.000218767	5.72238e-07
NM_001621.5	6243	6020.81	734.968	5.91956
NM_001622.4	1574	1351.81	0	0
NM_001623.5	655	434.004	0	0
NM_001624.4	9110	8887.81	107.306	0.585471
NM_001625.4	5970	5747.81	3921.93	33.0882
NM_001626.6	5250	5027.81	1895.53	18.2822
NM_001627.4	4701	4478.81	2893.34	31.3266
NM_001628.4	1361	1138.81	2082.38	88.6715
NM_001629.4	869	646.811	0	0
NM_001631.5	3241	3018.81	0	0
NM_001632.5	2754	2531.81	7.92164	0.151726
NM_001633.4	1262	1039.81	5	0.23318
NM_001634.6	3423	3200.81	3130.83	47.4324
NM_001635.4	3224	3001.81	0	0
NM_001636.4	1451	1228.81	8700.78	343.359
NM_001637.4	2385	2162.81	0	0
NM_001638.4	1750	1527.81	11.3829	0.361293
NM_001639.4	925	702.811	0	0
NM_001640.4	2879	2656.81	728.57	13.298
NM_001641.4	1453	1230.81	3892.41	153.357
NM_001642.3	3733	3510.81	868.03	11.9896
NM_001643.2	474	259.196	0	0
NM_001644.5	894	671.811	0	0
NM_001645.5	514	296.701	213.481	34.8912
NM_001646.3	616	395.4	2.38051	0.291951
NM_001647.4	862	639.811	6	0.454752
NM_001648.2	1464	1241.81	0	0
NM_001649.4	7474	7251.81	175.991	1.17685
NM_001650.7	5158	4935.81	21.9997	0.21614
NM_001651.4	1449	1226.81	0	0
NM_001652.4	2544	2321.81	13.1322	0.274276
NM_001654.5	2378	2155.81	1115.33	25.0882
NM_001655.5	3994	3771.81	10368.6	133.305
NM_001656.4	3863	3640.81	390.367	5.19937
NM_001657.4	1234	1011.81	36	1.72536
NM_001658.4	1840	1617.81	9609.95	288.051
NM_001659.3	4041	3818.81	2147.72	27.2725
NM_001660.4	1596	1373.81	5528	195.127
NM_001661.4	1578	1355.81	150.034	5.36618
NM_001662.4	1032	809.811	783.776	46.9336
NM_001663.4	3875	3652.81	4414.86	58.6091
NM_001664.4	1805	1582.81	10150.6	310.984
NM_001665.4	1295	1072.81	315.371	14.2552
NM_001666.5	3254	3031.81	62	0.991665
NM_001667.4	932	709.811	918.394	62.7425
NM_001668.4	4710	4487.81	1267.8	13.6991
NM_001669.4	5145	4922.81	0	0
NM_001670.3	4056	3833.81	19.864	0.251253
NM_001671.5	1310	1087.81	35.2499	1.57137
NM_001672.3	653	432.037	60.4972	6.79032
NM_001673.5	2385	2162.81	10286.1	230.625
NM_001674.4	1940	1717.81	12233.3	345.337
NM_001675.4	2041	1818.81	446.239	11.8975
NM_001676.7	4406	4183.81	61.9085	0.717553
NM_001677.4	2216	1993.81	973	23.6649
NM_001678.5	3341	3118.81	65.7457	1.02224
NM_001679.4	1847	1624.81	4354	129.945
NM_001680.5	589	368.882	0	0
NM_001681.4	4325	4102.81	1485.92	17.5626
NM_001682.3	6967	6744.81	3383.33	24.3249
NM_001683.5	8829	8606.81	10.9701	0.0618077
NM_001684.5	8697	8474.81	4564.46	26.1177
NM_001685.5	540	321.406	39.3597	5.93846
NM_001686.4	1759	1536.81	10454	329.866
NM_001687.5	995	772.811	306.179	19.2122
NM_001688.5	2628	2405.81	8206.97	165.423
NM_001689.5	2587	2364.81	1574.1	32.2783
NM_001690.4	4575	4352.81	3451.39	38.4503
NM_001692.4	1907	1684.81	73.2521	2.10836
NM_001693.4	2856	2633.81	1140	20.9892
NM_001694.4	1093	870.811	4182.55	232.912
NM_001695.5	5635	5412.81	1541.07	13.8062
NM_001696.4	1333	1110.81	1853.98	80.9357
NM_001697.3	756	534.116	2563	232.696
NM_001698.3	1574	1351.81	0	0
NM_001699.6	4690	4467.81	0	0
NM_001700.5	907	684.811	16	1.13299
NM_001701.4	3479	3256.81	12.0343	0.179186
NM_001702.3	6020	5797.81	0	0
NM_001704.3	6090	5867.81	266	2.19827
NM_001706.5	3306	3083.81	195.616	3.07605
NM_001707.4	1663	1440.81	1388.96	46.7475
NM_001709.5	3985	3762.81	26.0454	0.335656
NM_001710.6	2476	2253.81	97	2.08704
NM_001711.6	2353	2130.81	32.1032	0.730599
NM_001712.5	3491	3268.81	8.96641	0.133016
NM_001713.3	2470	2247.81	5	0.107866
NM_001714.4	9419	9196.81	0	0
NM_001715.3	2215	1992.81	0	0
NM_001716.5	4293	4070.81	0	0
NM_001717.4	4579	4356.81	105.918	1.1789
NM_001718.6	3784	3561.81	373.277	5.08202
NM_001719.3	4021	3798.81	1223.96	15.6241
NM_001720.5	4826	4603.81	315.128	3.31929
NM_001721.7	2511	2288.81	0	0
NM_001722.3	5336	5113.81	4322.63	40.9901
NM_001723.7	8971	8748.81	420.43	2.33034
NM_001724.5	1711	1488.81	666.161	21.6978
NM_001725.3	1841	1618.81	0	0
NM_001726.4	3156	2933.81	0	0
NM_001727.2	2773	2550.81	2	0.0380213
NM_001728.4	1946	1723.81	30.2264	0.850301
NM_001729.4	2653	2430.81	3	0.0598475
NM_001730.5	3349	3126.81	1130.35	17.5302
NM_001731.3	4629	4406.81	1460.99	16.0768
NM_001732.3	2945	2722.81	4	0.071239
NM_001733.7	2488	2265.81	244	5.22206
NM_001734.5	2682	2459.81	16.8568	0.332314
NM_001735.3	5464	5241.81	128.888	1.19235
NM_001736.4	2324	2101.81	20.0264	0.462045
NM_001737.5	2770	2547.81	0	0
NM_001738.5	1884	1661.81	9	0.262625
NM_001739.2	1113	890.811	0	0
NM_001740.5	1454	1231.81	0	0
NM_001741.3	840	617.835	0	0
NM_001742.4	3572	3349.81	12	0.173715
NM_001743.6	1210	987.811	7968.22	391.168
NM_001744.6	11942	11719.8	172.206	0.712529
NM_001745.4	2171	1948.81	1601.98	39.8622
NM_001746.4	4915	4692.81	11640.5	120.286
NM_001747.4	1250	1027.81	83.8374	3.95549
NM_001748.5	3366	3143.81	5302.23	81.7857
NM_001749.4	1428	1205.81	676.075	27.1889
NM_001750.7	4490	4267.81	145.084	1.64851
NM_001751.6	2488	2265.81	1670.47	35.7511
NM_001752.4	2291	2068.81	651	15.2593
NM_001753.5	2456	2233.81	208.626	4.52896
NM_001754.5	5971	5748.81	0	0
NM_001755.3	3134	2911.81	913.5	15.2132
NM_001756.4	1477	1254.81	0	0
NM_001757.4	1208	985.811	981.665	48.2887
NM_001759.4	6493	6270.81	5439	42.0602
NM_001760.5	2026	1803.81	275.125	7.39629
NM_001761.3	4230	4007.81	312.529	3.78145
NM_001762.4	2584	2361.81	10517.8	215.951
NM_001763.3	1809	1586.81	0	0
NM_001764.3	1391	1168.81	0	0
NM_001765.3	2442	2219.81	0	0
NM_001766.4	3784	3561.81	0	0
NM_001767.5	1565	1342.81	0	0
NM_001768.7	2106	1883.81	0	0
NM_001769.4	1225	1002.81	1619	78.2896
NM_001770.6	1918	1695.81	0	0
NM_001771.4	3274	3051.81	0	0
NM_001772.4	1462	1239.81	0	0
NM_001773.3	2598	2375.81	0	0
NM_001774.3	1259	1036.81	11.1967	0.523681
NM_001775.4	5620	5397.81	0	0
NM_001776.6	12493	12270.8	0	0
NM_001777.4	5292	5069.81	59.9871	0.573775
NM_001778.4	1097	874.811	0	0
NM_001779.3	1086	863.811	183.736	10.3146
NM_001780.6	1023	800.811	5059.36	306.367
NM_001781.2	1676	1453.81	0	0
NM_001782.3	1531	1308.81	24.9186	0.923255
NM_001783.4	1099	876.811	0	0
NM_001784.6	2911	2688.81	724.74	13.0707
NM_001785.3	809	586.858	48	3.96629
NM_001786.5	1889	1666.81	6075.19	176.746
NM_001787.3	3031	2808.81	1.79613	0.0310093
NM_001788.6	4284	4061.81	24.6534	0.294329
NM_001789.3	3844	3621.81	606.072	8.11473
NM_001790.5	2093	1870.81	153.226	3.97172
NM_001791.4	10503	10280.8	2515.97	11.8673
NM_001792.5	4016	3793.81	1627.98	20.8089
NM_001793.6	4452	4229.81	0.0214581	0.000246006
NM_001794.5	6678	6455.81	0	0
NM_001795.5	4057	3834.81	0	0
NM_001796.5	9316	9093.81	8.45456	0.0450838
NM_001797.4	6722	6499.81	0	0
NM_001798.5	2240	2017.81	2353.18	56.5524
NM_001799.4	1426	1203.81	806.262	32.4783
NM_001800.4	1425	1202.81	79.4135	3.20164
NM_001801.3	1565	1342.81	370.292	13.3723
NM_001802.2	2704	2481.81	884.913	17.2905
NM_001803.3	467	252.834	6	1.15078
NM_001804.3	1775	1552.81	0	0
NM_001805.4	1191	968.811	0	0
NM_001806.4	3730	3507.81	9775.04	135.132
NM_001807.6	2381	2158.81	175.167	3.93472
NM_001809.4	1389	1166.81	324.512	13.4867
NM_001810.6	2890	2667.81	1784	32.4276
NM_001812.4	6823	6600.81	624.061	4.58464
NM_001813.3	8541	8318.81	181.378	1.0573
NM_001814.6	1870	1647.81	381.189	11.2178
NM_001815.5	1167	944.811	0	0
NM_001816.4	2297	2074.81	22.6342	0.529008
NM_001817.4	1161	938.811	0	0
NM_001818.5	1192	969.811	0	0
NM_001819.3	2462	2239.81	18	0.389706
NM_001821.4	7344	7121.81	1510.25	10.2833
NM_001822.7	3156	2933.81	48.8978	0.808225
NM_001823.5	1420	1197.81	13142.7	532.074
NM_001824.5	1556	1333.81	14	0.50899
NM_001825.3	1640	1417.81	0	0
NM_001826.3	779	557.011	1786.3	155.513
NM_001827.3	616	395.4	3083	378.105
NM_001828.6	631	410.231	0	0
NM_001829.4	6635	6412.81	2071.66	15.6656
NM_001830.4	6759	6536.81	357	2.64837
NM_001831.4	2749	2526.81	10393.5	199.463
NM_001832.4	538	319.542	0	0
NM_001833.4	1078	855.811	1999.11	113.275
NM_001834.5	1085	862.811	2269.17	127.534
NM_001835.4	5347	5124.81	0	0
NM_001836.5	937	714.811	0	0
NM_001837.4	1717	1494.81	0	0
NM_001838.4	2173	1950.81	0	0
NM_001839.5	1991	1768.81	3568.33	97.827
NM_001841.3	5265	5042.81	0	0
NM_001842.5	1927	1704.81	0	0
NM_001843.4	5667	5444.81	241.963	2.15498
NM_001844.5	5059	4836.81	687.236	6.89005
NM_001845.6	6540	6317.81	6309	48.425
NM_001846.4	6446	6223.81	13850	107.912
NM_001847.4	6549	6326.81	152.656	1.17005
NM_001848.3	4203	3980.81	3270	39.8338
NM_001849.4	3445	3222.81	805.164	12.115
NM_001850.5	5577	5354.81	2.02809e-07	1.83661e-09
NM_001851.6	3697	3474.81	4	0.0558219
NM_001852.4	2852	2629.81	67.9781	1.25349
NM_001853.4	2497	2274.81	979.719	20.8849
NM_001854.4	7311	7088.81	0	0
NM_001855.5	5223	5000.81	5	0.0484848
NM_001856.4	5418	5195.81	0	0
NM_001858.6	8740	8517.81	133.723	0.761296
NM_001859.4	4762	4539.81	1986.81	21.2224
NM_001860.3	1723	1500.81	21.5642	0.69676
NM_001861.6	763	541.116	8846.16	792.757
NM_001862.3	690	468.591	2932	303.421
NM_001863.5	488	272.257	1122	199.843
NM_001864.4	340	144.465	2	0.671343
NM_001865.6	910	687.811	0	0
NM_001866.3	2444	2221.81	4579.68	99.9547
NM_001867.3	629	408.231	11600	1377.93
NM_001868.4	1384	1161.81	0	0
NM_001869.3	1330	1107.81	0	0
NM_001870.4	1762	1539.81	6	0.188955
NM_001871.3	1452	1229.81	0	0
NM_001872.5	1724	1501.81	0	0
NM_001873.4	2582	2359.81	6472	132.995
NM_001874.5	6898	6675.81	0	0
NM_001875.5	5760	5537.81	52.0956	0.456183
NM_001876.4	5238	5015.81	971.948	9.39675
NM_001877.5	3962	3739.81	70.0111	0.907806
NM_001878.4	974	751.811	1383.83	89.2587
NM_001879.6	4994	4771.81	3.95596	0.0402017
NM_001880.4	4164	3941.81	828.864	10.1968
NM_001881.4	1129	906.811	15.0613	0.805417
NM_001882.4	1645	1422.81	0	0
NM_001883.5	2930	2707.81	0	0
NM_001884.4	4849	4626.81	0.000138474	1.45132e-06
NM_001885.3	983	760.811	21.8646	1.39361
NM_001886.3	809	586.858	0	0
NM_001887.4	1041	818.811	0	0
NM_001888.5	1482	1259.81	0	0
NM_001889.4	1908	1685.81	454.9	13.0853
NM_001890.2	998	775.811	0	0
NM_001891.4	1114	891.811	0	0
NM_001892.6	5360	5137.81	2976.83	28.0964
NM_001893.6	3681	3458.81	3431.28	48.1066
NM_001894.5	2642	2419.81	24.387	0.488712
NM_001895.4	12867	12644.8	2180.82	8.36341
NM_001896.4	1887	1664.81	733.593	21.3681
NM_001897.5	8290	8067.81	412.967	2.48219
NM_001898.3	749	527.116	0	0
NM_001899.3	749	527.116	0	0
NM_001900.5	755	533.116	0	0
NM_001901.4	2338	2115.81	72.0233	1.65071
NM_001902.6	2090	1867.81	4332.93	112.493
NM_001903.5	3754	3531.81	5439.69	74.6883
NM_001904.4	3661	3438.81	1269.41	17.9007
NM_001905.4	2840	2617.81	1823.66	33.7818
NM_001906.6	870	647.811	0	0
NM_001907.3	1165	942.811	26	1.33729
NM_001908.5	3733	3510.81	3021.27	41.731
NM_001909.5	2055	1832.81	746.975	19.7635
NM_001910.4	2214	1991.81	0	0
NM_001911.3	914	691.811	0	0
NM_001912.5	1654	1431.81	1069.97	36.2377
NM_001913.5	2929	2706.81	1995.09	35.742
NM_001914.4	3255	3032.81	0	0
NM_001915.4	2929	2706.81	288.464	5.16785
NM_001916.5	1191	968.811	1306	65.3702
NM_001917.5	1694	1471.81	0	0
NM_001918.5	10799	10576.8	1696.67	7.77891
NM_001919.4	1507	1284.81	1117.93	42.1942
NM_001920.5	6850	6627.81	0.000129031	9.44062e-07
NM_001921.3	1928	1705.81	354.481	10.0771
NM_001922.5	5074	4851.81	0	0
NM_001923.5	4245	4022.81	8945	107.827
NM_001924.4	1352	1129.81	5447.56	233.815
NM_001925.3	587	366.896	0	0
NM_001926.4	465	250.962	0	0
NM_001927.4	2243	2020.81	31	0.743895
NM_001928.4	1191	968.811	89.5433	4.48198
NM_001930.4	1345	1122.81	602.496	26.0209
NM_001931.5	3878	3655.81	1724.72	22.8776
NM_001932.6	2790	2567.81	0	0
NM_001933.5	2813	2590.81	4611.14	86.3074
NM_001934.4	1763	1540.81	0	0
NM_001935.4	3573	3350.81	132.503	1.91757
NM_001936.5	4553	4330.81	0	0
NM_001937.5	1719	1496.81	1	0.0323973
NM_001938.3	10124	9901.81	5686	27.8463
NM_001939.3	7282	7059.81	7.584e-06	5.20932e-08
NM_001940.4	4702	4479.81	1898.82	20.5542
NM_001941.5	7583	7360.81	1511.12	9.95518
NM_001942.4	7191	6968.81	0	0
NM_001943.5	5697	5474.81	3228.26	28.594
NM_001944.3	5579	5356.81	1.61763	0.0146436
NM_001945.3	2358	2135.81	167	3.79166
NM_001946.4	3627	3404.81	10	0.142424
NM_001947.4	3361	3138.81	627	9.68675
NM_001948.4	1845	1622.81	3589.6	107.264
NM_001949.5	5036	4813.81	381.729	3.84541
NM_001950.4	2110	1887.81	1447	37.1694
NM_001951.4	1964	1741.81	415.482	11.5672
NM_001953.5	1586	1363.81	35.9786	1.27928
NM_001954.5	3824	3601.81	14.5103	0.195359
NM_001955.5	2035	1812.81	0	0
NM_001956.5	1253	1030.81	0	0
NM_001957.4	3970	3747.81	153.827	1.99035
NM_001958.5	1773	1550.81	11047	345.431
NM_001959.4	808	585.858	36334.6	3007.49
NM_001960.7	985	762.811	3964.57	252.032
NM_001961.4	3158	2935.81	153938	2542.69
NM_001962.3	5372	5149.81	829.671	7.81251
NM_001963.6	6388	6165.81	0	0
NM_001964.3	3137	2914.81	52	0.865104
NM_001965.4	2220	1997.81	0	0
NM_001966.4	3801	3578.81	465.234	6.30388
NM_001967.4	1886	1663.81	19348	563.907
NM_001968.5	2427	2204.81	4482.24	98.5825
NM_001969.5	5710	5487.81	3768.51	33.3002
NM_001970.5	1264	1041.81	9228.6	429.558
NM_001971.6	953	730.811	0	0
NM_001972.4	909	686.811	0	0
NM_001973.4	10288	10065.8	2560.61	12.3359
NM_001974.5	3112	2889.81	0	0
NM_001975.3	2294	2071.81	746.327	17.4685
NM_001976.5	1495	1272.81	116.396	4.43457
NM_001977.4	6861	6638.81	15.7247	0.11486
NM_001978.5	2868	2645.81	0	0
NM_001979.6	2776	2553.81	0	0
NM_001980.5	3315	3092.81	0.0962235	0.0015087
NM_001981.3	5163	4940.81	3680.57	36.1237
NM_001982.4	5615	5392.81	57.3423	0.515627
NM_001983.4	3379	3156.81	752.769	11.5635
NM_001984.2	1121	898.811	1919.75	103.574
NM_001985.3	872	649.811	3138.96	234.247
NM_001986.4	2218	1995.81	0	0
NM_001987.5	6144	5921.81	0	0
NM_001988.4	6468	6245.81	2	0.015528
NM_001989.5	2858	2635.81	10.2747	0.189029
NM_001990.4	5999	5776.81	786.771	6.60444
NM_001991.5	4633	4410.81	1341.05	14.7435
NM_001992.5	3727	3504.81	936.576	12.9585
NM_001993.5	2298	2075.81	129.535	3.02605
NM_001994.3	2660	2437.81	0	0
NM_001995.5	3712	3489.81	1505.75	20.9231
NM_001996.4	2251	2028.81	426.402	10.1919
NM_001997.5	506	289.131	11973	2008.09
NM_001998.3	4165	3942.81	3	0.036897
NM_001999.4	10927	10704.8	139.932	0.63389
NM_002000.4	2476	2253.81	0	0
NM_002001.4	1463	1240.81	0	0
NM_002002.5	1581	1358.81	0	0
NM_002003.5	7588	7365.81	47.3775	0.311908
NM_002004.4	1417	1194.81	225.445	9.14991
NM_002005.4	2737	2514.81	0.0185371	0.000357446
NM_002006.6	6801	6578.81	915.32	6.74685
NM_002007.4	3165	2942.81	0	0
NM_002009.4	5321	5098.81	3.02903	0.0288078
NM_002010.3	4530	4307.81	139.902	1.57486
NM_002011.5	3049	2826.81	165.446	2.83814
NM_002012.4	3116	2893.81	57.0649	0.956257
NM_002013.4	1299	1076.81	5450.11	245.438
NM_002014.4	3715	3492.81	15214.5	211.231
NM_002015.4	5779	5556.81	403.113	3.51785
NM_002016.2	12793	12570.8	30.3481	0.11707
NM_002017.5	3825	3602.81	5.53409	0.074487
NM_002018.4	4181	3958.81	3043.76	37.2839
NM_002019.4	7123	6900.81	368.377	2.58862
NM_002020.5	4484	4261.81	344.25	3.91702
NM_002021.3	2143	1920.81	0	0
NM_002022.3	2303	2080.81	0	0
NM_002023.5	2943	2720.81	0.364005	0.0064876
NM_002024.6	4441	4218.81	157.434	1.80961
NM_002025.4	13748	13525.8	1.86975	0.0067034
NM_002026.4	8024	7801.81	845.755	5.25684
NM_002027.3	1667	1444.81	2082	69.8787
NM_002028.4	2711	2488.81	17.7459	0.345766
NM_002029.4	1298	1075.81	0	0
NM_002030.5	2627	2404.81	0.220501	0.00444637
NM_002031.3	13363	13140.8	92.1109	0.339911
NM_002032.3	1203	980.811	23462.3	1160.01
NM_002033.4	5975	5752.81	210.974	1.77838
NM_002034.2	1988	1765.81	10.4337	0.286531
NM_002035.4	5143	4920.81	659.075	6.49492
NM_002036.4	1146	923.811	0	0
NM_002037.5	3628	3405.81	3636.92	51.7832
NM_002038.4	812	589.858	62.2986	5.12161
NM_002039.4	7774	7551.81	345.877	2.22099
NM_002040.4	5226	5003.81	1524.67	14.7758
NM_002041.5	1433	1210.81	44.5312	1.78346
NM_002042.5	2742	2519.81	0	0
NM_002043.5	4738	4515.81	28.5841	0.306948
NM_002044.4	5176	4953.81	172.829	1.69181
NM_002045.4	1498	1275.81	200.813	7.63276
NM_002046.7	1285	1062.81	23389.4	1067.18
NM_002047.4	2437	2214.81	7542.66	165.144
NM_002048.3	3145	2922.81	753	12.4931
NM_002049.4	1464	1241.81	8	0.312399
NM_002051.3	3080	2857.81	58.3816	0.990645
NM_002052.5	3416	3193.81	148.287	2.25149
NM_002053.3	2883	2660.81	45	0.820114
NM_002054.5	1124	901.811	0	0
NM_002055.5	5501	5278.81	19.8785	0.18261
NM_002056.4	8611	8388.81	5798.81	33.5208
NM_002059.5	903	680.811	0.000130361	9.28529e-06
NM_002060.3	1621	1398.81	0	0
NM_002061.4	4883	4660.81	559.55	5.82175
NM_002062.5	6682	6459.81	0	0
NM_002063.4	3208	2985.81	0	0
NM_002064.3	1500	1277.81	8.87143	0.336669
NM_002065.7	7910	7687.81	464.07	2.92723
NM_002066.3	728	506.253	0	0
NM_002067.5	4190	3967.81	1231.86	15.0552
NM_002068.4	2273	2050.81	1	0.0236456
NM_002069.6	10083	9860.81	1944.43	9.56215
NM_002070.4	2219	1996.81	950.171	23.0749
NM_002072.5	6882	6659.81	2311.52	16.8311
NM_002073.4	3170	2947.81	801.757	13.1892
NM_002074.5	3163	2940.81	10783.4	177.814
NM_002075.4	1657	1434.81	28.5356	0.964423
NM_002076.4	5081	4858.81	1307.25	13.0468
NM_002077.4	4877	4654.81	295.492	3.07836
NM_002078.5	7806	7583.81	0.000168569	1.07787e-06
NM_002079.3	1978	1755.81	744	20.5481
NM_002080.4	2421	2198.81	5460.37	120.423
NM_002081.3	3719	3496.81	370.669	5.14031
NM_002082.4	2735	2512.81	36.421	0.702857
NM_002083.4	922	699.811	0	0
NM_002084.5	1603	1380.81	244.005	8.56919
NM_002085.5	851	628.811	12145.2	936.609
NM_002086.5	3273	3050.81	4178.99	66.4249
NM_002087.4	2130	1907.81	1148	29.1798
NM_002088.5	4506	4283.81	98.1001	1.11049
NM_002089.4	1115	892.811	27.5394	1.49579
NM_002090.3	1075	852.811	22.4606	1.27716
NM_002091.5	858	635.811	0	0
NM_002092.4	6610	6387.81	3719.67	28.2376
NM_002093.4	7782	7559.81	35.5319	0.22792
NM_002094.4	7141	6918.81	5844.3	40.9616
NM_002095.6	1747	1524.81	1183.08	37.6246
NM_002096.3	2432	2209.81	5925.45	130.029
NM_002097.3	1443	1220.81	1359.18	53.9887
NM_002098.6	2270	2047.81	771.653	18.2729
NM_002099.8	2627	2404.81	0	0
NM_002100.6	564	344.523	1	0.140753
NM_002101.5	1018	795.811	602.149	36.6919
NM_002102.4	493	276.767	0	0
NM_002103.5	3569	3346.81	912.582	13.2226
NM_002104.3	1506	1283.81	0	0
NM_002105.3	1592	1369.81	2336.12	82.701
NM_002106.4	866	643.811	5601	421.874
NM_002107.7	1070	847.811	6136.97	351.019
NM_002108.4	3892	3669.81	0	0
NM_002109.6	1948	1725.81	1215.09	34.1422
NM_002110.5	2101	1878.81	0	0
NM_002111.8	13498	13275.8	181.742	0.663851
NM_002112.4	2405	2182.81	0	0
NM_002113.3	1297	1074.81	0	0
NM_002114.4	9053	8830.81	124.023	0.681048
NM_002115.3	3082	2859.81	0	0
NM_002116.8	1535	1312.81	5201.7	192.14
NM_002117.6	1542	1319.81	6768.51	248.689
NM_002118.5	1348	1125.81	48	2.06753
NM_002119.4	3464	3241.81	458.434	6.85748
NM_002120.4	1326	1103.81	95	4.17354
NM_002121.6	3991	3768.81	468.523	6.0284
NM_002122.5	1574	1351.81	51.1175	1.8337
NM_002123.5	1605	1382.81	131.7	4.61847
NM_002124.4	1223	1000.81	332	16.0865
NM_002125.4	1250	1027.81	45	2.12312
NM_002126.5	5721	5498.81	22.6578	0.199814
NM_002127.6	1489	1266.81	0	0
NM_002128.7	5456	5233.81	88.536	0.820309
NM_002129.4	1441	1218.81	17040.6	677.99
NM_002130.8	5291	5068.81	1413.14	13.5193
NM_002131.4	1887	1664.81	1814.7	52.8587
NM_002133.3	1554	1331.81	345	12.5618
NM_002134.4	1673	1450.81	773.179	25.8431
NM_002135.5	2635	2412.81	49.0467	0.98574
NM_002136.4	3588	3365.81	27176.1	391.538
NM_002137.4	3628	3405.81	17126.8	243.855
NM_002138.4	2921	2698.81	8877.83	159.518
NM_002139.4	2012	1789.81	10015.5	271.357
NM_002140.5	2939	2716.81	6344.22	113.239
NM_002141.5	1687	1464.81	252.722	8.36635
NM_002143.3	1412	1189.81	0	0
NM_002144.4	2034	1811.81	0	0
NM_002145.4	1682	1459.81	221.403	7.35467
NM_002146.4	3627	3404.81	0	0
NM_002147.4	1859	1636.81	89	2.63674
NM_002148.4	1785	1562.81	2951	91.5669
NM_002149.4	1749	1526.81	175.665	5.57924
NM_002150.3	1419	1196.81	24.5731	0.995656
NM_002151.5	1785	1562.81	0	0
NM_002152.3	2357	2134.81	0	0
NM_002153.3	1434	1211.81	5.71472	0.228684
NM_002154.4	4774	4551.81	13443.8	143.223
NM_002155.5	2355	2132.81	10	0.227365
NM_002156.5	2245	2022.81	18703	448.365
NM_002157.3	557	337.85	6592.12	946.187
NM_002158.4	5437	5214.81	115.63	1.07525
NM_002159.4	547	328.144	0	0
NM_002160.4	8500	8277.81	2728.66	15.9849
NM_002161.6	4483	4260.81	11718.8	133.373
NM_002162.5	1735	1512.81	0	0
NM_002163.4	2668	2445.81	2	0.0396536
NM_002164.6	1849	1626.81	2.41014	0.0718425
NM_002165.4	983	760.811	159.167	10.145
NM_002166.5	1299	1076.81	1353	60.9304
NM_002167.5	950	727.811	671	44.7074
NM_002168.4	2658	2435.81	480.592	9.56773
NM_002169.3	988	765.811	0	0
NM_002170.4	1069	846.811	0	0
NM_002171.2	963	740.811	0	0
NM_002172.3	1004	781.811	0	0
NM_002173.3	939	716.811	0	0
NM_002175.2	1024	801.811	0	0
NM_002176.4	839	616.835	0	0
NM_002177.3	1201	978.811	0	0
NM_002178.3	947	724.811	51	3.41209
NM_002180.3	3914	3691.81	238.224	3.12912
NM_002181.4	2473	2250.81	2	0.043089
NM_002182.4	4745	4522.81	75.8354	0.813091
NM_002183.4	1541	1318.81	0	0
NM_002184.4	9027	8804.81	1574.07	8.6692
NM_002185.5	4584	4361.81	0	0
NM_002186.3	2038	1815.81	0	0
NM_002187.3	2364	2141.81	3.01785	0.0683269
NM_002188.3	1283	1060.81	1.99243	0.0910795
NM_002189.4	1566	1343.81	0	0
NM_002190.3	1871	1648.81	0	0
NM_002191.4	1351	1128.81	10	0.42959
NM_002192.4	6046	5823.81	182.001	1.51545
NM_002193.4	3206	2983.81	128	2.08024
NM_002194.4	1900	1677.81	467.522	13.5125
NM_002195.2	1952	1729.81	5	0.140167
NM_002196.3	2846	2623.81	33	0.609898
NM_002197.3	7443	7220.81	909.866	6.11036
NM_002198.3	3554	3331.81	336.832	4.90239
NM_002199.4	2257	2034.81	553	13.1788
NM_002201.6	1583	1360.81	54.413	1.93901
NM_002202.3	2394	2171.81	78.4869	1.75247
NM_002203.4	7843	7620.81	0	0
NM_002204.4	4889	4666.81	299.598	3.11311
NM_002205.5	4250	4027.81	999.34	12.0315
NM_002206.3	4126	3903.81	2.77896	0.0345198
NM_002207.3	7860	7637.81	71	0.45078
NM_002208.5	3803	3580.81	0	0
NM_002209.3	5129	4906.81	0	0
NM_002210.5	7039	6816.81	664.404	4.72636
NM_002211.4	3735	3512.81	18444.6	254.619
NM_002212.4	1069	846.811	1155.95	66.1952
NM_002213.5	4440	4217.81	194.061	2.23114
NM_002214.3	8974	8751.81	7.25272	0.0401864
NM_002215.4	2904	2681.81	0	0
NM_002216.3	3146	2923.81	16	0.265367
NM_002217.4	2797	2574.81	0	0
NM_002218.5	3282	3059.81	115.606	1.83214
NM_002220.3	1825	1602.81	61.6926	1.86649
NM_002221.4	6269	6046.81	193.147	1.54895
NM_002222.7	9719	9496.81	385.194	1.96688
