target_id	length	eff_length	est_counts	tpm
NM_001258321.1	3683	3439.5	0	0
NM_001258322.1	3613	3369.5	0	0
NM_001258323.3	3419	3175.5	0	0
NM_001258324.1	3567	3323.5	242.689	3.67194
NM_001258325.1	4226	3982.5	200.391	2.53025
NM_001258326.2	3781	3537.5	87.1548	1.2389
NM_001258327.2	3749	3505.5	88.0384	1.26288
NM_001258328.4	4148	3904.5	30.2675	0.389808
NM_001258329.1	6327	6083.5	0	0
NM_001258330.1	5745	5501.5	0	0
NM_001258331.2	6062	5818.5	0	0
NM_001258332.2	1631	1387.5	36.4394	1.32062
NM_001258333.2	3825	3581.5	3.31008	0.0464743
NM_001258334.2	3822	3578.5	0	0
NM_001258338.2	474	239.614	97.5391	20.4695
NM_001258340.2	2378	2134.5	4.38598	0.103326
NM_001258341.2	2282	2038.5	0	0
NM_001258342.2	2273	2029.5	0	0
NM_001258343.2	2177	1933.5	0	0
NM_001258345.3	6309	6065.5	24.9094	0.206508
NM_001258346.3	6002	5758.5	15.1097	0.131943
NM_001258351.2	920	676.567	0	0
NM_001258353.2	4643	4399.5	35.309	0.403573
NM_001258354.2	4296	4052.5	57.0044	0.707335
NM_001258355.2	6581	6337.5	0	0
NM_001258357.2	1523	1279.5	27.6752	1.08765
NM_001258358.2	1553	1309.5	0	0
NM_001258359.2	1913	1669.5	0	0
NM_001258366.2	4712	4468.5	943.955	10.6226
NM_001258367.2	4607	4363.5	93.2654	1.0748
NM_001258368.2	4535	4291.5	87.2657	1.02253
NM_001258369.2	3507	3263.5	0	0
NM_001258370.2	2257	2013.5	15.1952	0.379485
NM_001258371.3	3092	2848.5	2	0.0353064
NM_001258372.2	2586	2342.5	99.8361	2.14313
NM_001258373.2	2689	2445.5	167.883	3.45207
NM_001258374.3	3216	2972.5	416.216	7.04104
NM_001258375.2	2679	2435.5	2.98045e-08	6.15365e-10
NM_001258376.2	3548	3304.5	42.1101	0.640796
NM_001258379.2	7695	7451.5	0.079069	0.000533584
NM_001258380.2	7409	7165.5	0.000687062	4.82158e-06
NM_001258384.3	1397	1153.5	114.552	4.99373
NM_001258388.2	2600	2356.5	101.298	2.1616
NM_001258389.2	2607	2363.5	0	0
NM_001258390.2	2560	2316.5	0	0
NM_001258391.2	2378	2134.5	0	0
NM_001258392.3	9963	9719.5	1510.16	7.81302
NM_001258393.3	9876	9632.5	0	0
NM_001258394.3	10160	9916.5	2.50921e-08	1.27239e-10
NM_001258395.2	3412	3168.5	12.009	0.190588
NM_001258396.2	3426	3182.5	3.95082	0.0624251
NM_001258397.3	3489	3245.5	0	0
NM_001258398.3	3427	3183.5	0	0
NM_001258399.2	3446	3202.5	0	0
NM_001258400.2	1958	1714.5	0	0
NM_001258401.3	11602	11358.5	0.000383809	1.69916e-06
NM_001258402.2	2297	2053.5	0	0
NM_001258403.2	3038	2794.5	0	0
NM_001258406.2	2147	1903.5	0	0
NM_001258411.3	2294	2050.5	0	0
NM_001258412.3	2189	1945.5	0	0
NM_001258413.3	2240	1996.5	0	0
NM_001258414.2	1964	1720.5	0	0
NM_001258415.2	5966	5722.5	1.19069e-06	1.0463e-08
NM_001258416.2	6077	5833.5	0	0
NM_001258417.2	5891	5647.5	83.0929	0.739857
NM_001258418.2	6009	5765.5	0	0
NM_001258419.2	2801	2557.5	0	0
NM_001258420.2	2571	2327.5	60.2651	1.30202
NM_001258421.2	2578	2334.5	126.076	2.71568
NM_001258423.2	1544	1300.5	34.246	1.32415
NM_001258426.2	3241	2997.5	0	0
NM_001258427.2	3151	2907.5	0	0
NM_001258428.2	3412	3168.5	4.49275	0.0713014
NM_001258429.2	1252	1008.5	236.361	11.7852
NM_001258430.2	1706	1462.5	2.07012	0.0711767
NM_001258432.2	2908	2664.5	0	0
NM_001258433.2	2919	2675.5	2.40852e-08	4.52673e-10
NM_001258437.1	2701	2457.5	60.1188	1.23014
NM_001258438.2	2771	2527.5	33.8703	0.673858
NM_001258440.2	4188	3944.5	0	0
NM_001258441.2	4119	3875.5	0	0
NM_001258442.2	3873	3629.5	11.3033	0.156602
NM_001258446.1	2045	1801.5	7.66972	0.214084
NM_001258447.1	1904	1660.5	15.1519	0.458848
NM_001258448.2	2256	2012.5	0	0
NM_001258449.2	2313	2069.5	0	0
NM_001258450.2	1854	1610.5	5.52554	0.172526
NM_001258451.2	1925	1681.5	0	0
NM_001258452.2	3665	3421.5	0	0
NM_001258453.2	3646	3402.5	102.677	1.51745
NM_001258454.2	2866	2622.5	19.7377	0.37846
NM_001258455.1	2525	2281.5	0	0
NM_001258456.1	2428	2184.5	30.1175	0.693276
NM_001258457.3	984	740.504	9.07287	0.616109
NM_001258459.2	2170	1926.5	0	0
NM_001258460.2	2047	1803.5	0	0
NM_001258461.2	1713	1469.5	0	0
NM_001258462.3	2688	2444.5	6.03456	0.124135
NM_001258463.2	2646	2402.5	189.045	3.95677
NM_001258464.2	2603	2359.5	5.2151	0.111143
NM_001258465.3	2599	2355.5	55.5759	1.18643
NM_001259.8	11654	11410.5	1157.28	5.10004
NM_001260.3	3065	2821.5	661.961	11.7976
NM_001260474.2	2103	1859.5	0	0
NM_001260475.2	2054	1810.5	30.0598	0.834885
NM_001260476.2	1948	1704.5	0	0
NM_001260477.2	2469	2225.5	9.706	0.219307
NM_001260486.2	2715	2471.5	0	0
NM_001260487.2	2598	2354.5	0.00282591	6.03531e-05
NM_001260488.2	2701	2457.5	148.563	3.03988
NM_001260489.2	1872	1628.5	98.2919	3.03507
NM_001260490.2	1608	1364.5	0	0
NM_001260491.2	6195	5951.5	1.24927e-08	1.05553e-10
NM_001260492.2	2663	2419.5	18.1066	0.376314
NM_001260493.2	2371	2127.5	882.582	20.8605
NM_001260494.2	4021	3777.5	429.713	5.72023
NM_001260495.2	1716	1472.5	5.63388	0.192394
NM_001260496.2	1451	1207.5	6.52032	0.271532
NM_001260497.2	6168	5924.5	0	0
NM_001260498.2	3561	3317.5	0	0
NM_001260499.2	5431	5187.5	0	0
NM_001260502.2	2717	2473.5	0	0
NM_001260503.2	2035	1791.5	0	0
NM_001260504.2	3709	3465.5	0	0
NM_001260505.2	3205	2961.5	23.5544	0.399946
NM_001260506.2	2138	1894.5	61.7214	1.63825
NM_001260507.2	1928	1684.5	77.4172	2.31103
NM_001260508.2	4411	4167.5	0	0
NM_001260509.2	1031	787.504	0	0
NM_001260510.2	897	653.567	0	0
NM_001260511.2	918	674.567	0	0
NM_001260512.2	1069	825.504	0	0
NM_001261.4	2483	2239.5	561	12.5965
NM_001261380.2	3006	2762.5	0	0
NM_001261382.3	4141	3897.5	133.781	1.72603
NM_001261383.3	4017	3773.5	73.8784	0.984494
NM_001261384.3	3958	3714.5	228.672	3.09565
NM_001261385.3	4052	3808.5	0	0
NM_001261386.3	3548	3304.5	39.7349	0.604654
NM_001261390.2	3707	3463.5	483.352	7.01759
NM_001261391.2	3698	3454.5	72.4775	1.05501
NM_001261392.2	3420	3176.5	45.7549	0.724316
NM_001261393.2	3509	3265.5	81.9154	1.26141
NM_001261394.2	3348	3104.5	43.9761	0.712304
NM_001261395.2	3445	3201.5	80.1725	1.25925
NM_001261397.2	1679	1435.5	94.4413	3.30825
NM_001261398.2	1511	1267.5	2.02035	0.0801528
NM_001261399.3	716	472.984	0	0
NM_001261400.3	2410	2166.5	19.0199	0.441459
NM_001261401.2	3222	2978.5	364.417	6.15235
NM_001261403.3	3103	2859.5	205.299	3.61025
NM_001261406.2	7722	7478.5	8.12662	0.0546431
NM_001261407.2	7635	7391.5	0.00131902	8.97344e-06
NM_001261408.2	3336	3092.5	0	0
NM_001261409.1	3226	2982.5	0	0
NM_001261410.2	2872	2628.5	0	0
NM_001261411.2	3402	3158.5	251.502	4.00407
NM_001261412.2	1979	1735.5	157.071	4.55104
NM_001261413.2	1973	1729.5	2944.15	85.601
NM_001261414.3	7135	6891.5	0	0
NM_001261415.3	7028	6784.5	0	0
NM_001261418.2	1796	1552.5	2.75799	0.0893306
NM_001261419.2	1158	914.504	0	0
NM_001261420.2	2520	2276.5	332.514	7.34484
NM_001261421.2	2421	2177.5	0	0
NM_001261422.2	2361	2117.5	773.074	18.3585
NM_001261423.2	2295	2051.5	216.404	5.30435
NM_001261424.2	3027	2783.5	16.285	0.294195
NM_001261425.2	3006	2762.5	0	0
NM_001261427.3	5605	5361.5	0	0
NM_001261428.3	5650	5406.5	0	0
NM_001261430.2	1543	1299.5	8.72691	0.337694
NM_001261434.2	1320	1076.5	1397.03	65.2577
NM_001261435.1	3672	3428.5	0	0
NM_001261436.1	2292	2048.5	0	0
NM_001261437.3	2224	1980.5	0	0
NM_001261438.3	2107	1863.5	13	0.350795
NM_001261439.3	1571	1327.5	0	0
NM_001261440.2	2822	2578.5	6.73637e-05	1.31371e-06
NM_001261441.2	2849	2605.5	85.6134	1.65231
NM_001261442.2	2790	2546.5	154.818	3.05716
NM_001261443.2	5835	5591.5	266.656	2.39807
NM_001261444.2	5238	4994.5	2.79819e-08	2.81725e-10
NM_001261445.2	3932	3688.5	112.48	1.53344
NM_001261446.2	3487	3243.5	32.3365	0.501324
NM_001261447.1	2806	2562.5	0	0
NM_001261448.1	3114	2870.5	30.8962	0.541238
NM_001261450.3	2135	1891.5	17.5333	0.46612
NM_001261451.3	2177	1933.5	0	0
NM_001261452.2	2430	2186.5	0	0
NM_001261453.2	2434	2190.5	0	0
NM_001261454.1	2172	1928.5	0	0
NM_001261455.1	2168	1924.5	0	0
NM_001261456.2	2379	2135.5	0	0
NM_001261457.2	2151	1907.5	0	0
NM_001261458.3	4809	4565.5	0	0
NM_001261459.3	4880	4636.5	0	0
NM_001261460.3	4810	4566.5	8.41442	0.0926575
NM_001261461.2	1786	1542.5	0	0
NM_001261462.3	4132	3888.5	166.712	2.15589
NM_001261463.2	5500	5256.5	0	0
NM_001261464.2	2819	2575.5	109.87	2.14516
NM_001261465.2	2791	2547.5	0	0
NM_001261466.2	2182	1938.5	65.2016	1.69134
NM_001261467.2	2412	2168.5	542.096	12.5706
NM_001261816.2	6973	6729.5	120.157	0.897858
NM_001261817.2	1840	1596.5	0	0
NM_001261818.2	1717	1473.5	0	0
NM_001261819.2	1702	1458.5	0	0
NM_001261820.2	2061	1817.5	0	0
NM_001261821.2	2046	1802.5	0	0
NM_001261822.2	1328	1084.5	0	0
NM_001261823.2	4120	3876.5	25.3907	0.329362
NM_001261824.1	1125	881.504	167.269	9.54183
NM_001261825.2	2880	2636.5	0	0
NM_001261826.3	5065	4821.5	1397.59	14.576
NM_001261827.2	2956	2712.5	0	0
NM_001261828.2	3007	2763.5	0	0
NM_001261829.2	4851	4607.5	452.691	4.94057
NM_001261830.2	1941	1697.5	0	0
NM_001261831.2	2144	1900.5	0	0
NM_001261832.1	2956	2712.5	1.61344	0.0299104
NM_001261833.2	3140	2896.5	779.779	13.5375
NM_001261834.2	2182	1938.5	0	0
NM_001261835.2	7671	7427.5	0	0
NM_001261836.2	3625	3381.5	842.177	12.5237
NM_001261837.2	3618	3374.5	33.1145	0.493456
NM_001261838.2	3145	2901.5	0	0
NM_001261839.2	6122	5878.5	0.00142968	1.22296e-05
NM_001261840.2	1650	1406.5	0	0
NM_001261841.2	4685	4441.5	0	0
NM_001261843.2	3960	3716.5	154.282	2.08748
NM_001261844.1	3614	3370.5	0.0461691	0.000688806
NM_001262.3	2076	1832.5	287.024	7.87615
NM_001263.4	4309	4065.5	634.613	7.84938
NM_001264.5	2555	2311.5	5	0.108772
NM_001264573.2	4351	4107.5	1185.09	14.5082
NM_001265.6	3448	3204.5	313.058	4.91252
NM_001265577.2	4088	3844.5	0	0
NM_001265578.2	4853	4609.5	0.000520462	5.67774e-06
NM_001265579.2	4811	4567.5	0.609693	0.00671232
NM_001265580.2	4811	4567.5	7.693	0.0846949
NM_001265581.2	2253	2009.5	14.4939	0.362692
NM_001265582.1	4369	4125.5	21.9145	0.267113
NM_001265587.2	846	602.567	5	0.417259
NM_001265588.2	3419	3175.5	35.9666	0.569544
NM_001265589.2	4917	4673.5	0	0
NM_001265590.2	4581	4337.5	39.3087	0.45571
NM_001265591.2	2273	2029.5	16.8806	0.418252
NM_001265592.2	3899	3655.5	0	0
NM_001265593.2	3693	3449.5	0	0
NM_001265594.3	3485	3241.5	71.3398	1.10669
NM_001265595.2	588	347.072	37.3371	5.40956
NM_001265596.1	594	352.841	1338.85	190.807
NM_001265597.3	3929	3685.5	86.5226	1.18052
NM_001265598.3	3890	3646.5	73.5059	1.01365
NM_001265599.3	3739	3495.5	26.3512	0.37908
NM_001265600.3	3544	3300.5	0	0
NM_001265601.2	1365	1121.5	126.139	5.65575
NM_001265602.2	5953	5709.5	7.98143e-06	7.02947e-08
NM_001265603.2	2057	1813.5	25.3561	0.703079
NM_001265604.2	2333	2089.5	7.17877	0.172762
NM_001265605.2	2233	1989.5	56.6076	1.43077
NM_001265608.2	4711	4467.5	152.352	1.71484
NM_001265609.2	4677	4433.5	0	0
NM_001265610.1	3260	3016.5	0	0
NM_001265611.2	6351	6107.5	139.814	1.15114
NM_001265612.2	8396	8152.5	999.914	6.16754
NM_001265613.2	1273	1029.5	0	0
NM_001265614.3	3723	3479.5	0	0
NM_001266.5	1940	1696.5	0	0
NM_001267.3	1705	1461.5	1.0304	0.0354526
NM_001267033.2	2422	2178.5	0	0
NM_001267035.3	3898	3654.5	74.4191	1.02399
NM_001267036.1	3296	3052.5	0	0
NM_001267037.2	2963	2719.5	0	0
NM_001267038.2	1697	1453.5	532.923	18.4369
NM_001267039.4	2315	2071.5	155.812	3.7823
NM_001267040.1	5612	5368.5	125.695	1.17735
NM_001267041.2	4746	4502.5	0	0
NM_001267042.3	4326	4082.5	0	0
NM_001267043.2	4519	4275.5	164.808	1.93834
NM_001267045.2	3509	3265.5	0.00114173	1.75814e-05
NM_001267046.2	4800	4556.5	51.005	0.562887
NM_001267047.1	3623	3379.5	148.565	2.21057
NM_001267048.2	6619	6375.5	0	0
NM_001267050.2	7392	7148.5	2.66787e-07	1.87668e-09
NM_001267051.2	7262	7018.5	0.00016238	1.1634e-06
NM_001267052.2	5668	5424.5	0	0
NM_001267053.4	1259	1015.5	6.03878	0.299025
NM_001267056.2	2433	2189.5	646.488	14.8476
NM_001267057.1	2638	2394.5	84.9028	1.78298
NM_001267058.2	2236	1992.5	0	0
NM_001267059.2	2321	2077.5	0	0
NM_001267060.2	2282	2038.5	0	0
NM_001267061.2	2192	1948.5	0	0
NM_001267062.2	3854	3610.5	0	0
NM_001267063.2	3851	3607.5	0	0
NM_001267064.2	3833	3589.5	0	0
NM_001267065.2	3836	3592.5	0	0
NM_001267066.2	3703	3459.5	0	0
NM_001267067.2	3682	3438.5	133.909	1.95831
NM_001267068.2	3679	3435.5	0	0
NM_001267536.3	4553	4309.5	253.979	2.96354
NM_001267544.3	2587	2343.5	0	0
NM_001267545.3	2513	2269.5	19.1391	0.424064
NM_001267546.3	2419	2175.5	202.646	4.68403
NM_001267547.3	2518	2274.5	120.512	2.6643
NM_001267548.3	2452	2208.5	2.97363	0.0677064
NM_001267549.3	2589	2345.5	62.0956	1.33127
NM_001267550.2	109224	108981	125.594	0.0579509
NM_001267551.2	955	711.504	0	0
NM_001267552.2	1052	808.504	21.877	1.36065
NM_001267554.2	2877	2633.5	4	0.0763777
NM_001267556.2	1104	860.504	446.325	26.0819
NM_001267557.2	906	662.567	30.0601	2.2814
NM_001267558.2	1025	781.504	0	0
NM_001267559.2	841	597.567	73.6862	6.20069
NM_001267560.2	3076	2832.5	0	0
NM_001267561.2	3072	2828.5	0	0
NM_001267562.2	2219	1975.5	41.1433	1.04728
NM_001267563.2	1889	1645.5	0	0
NM_001267564.2	2161	1917.5	0	0
NM_001267565.2	1076	832.504	1.408	0.0850468
NM_001267566.2	925	681.567	0	0
NM_001267567.2	1757	1513.5	0	0
NM_001267568.2	1680	1436.5	0	0
NM_001267569.2	1716	1472.5	0	0
NM_001267570.2	1689	1445.5	0	0
NM_001267571.2	3265	3021.5	2.52903	0.0420893
NM_001267572.1	2142	1898.5	0	0
NM_001267574.2	3234	2990.5	269.928	4.53884
NM_001267576.2	4170	3926.5	3.11953e-06	3.99506e-08
NM_001267578.2	3810	3566.5	1189.07	16.765
NM_001267580.2	2830	2586.5	37.9766	0.738318
NM_001267582.2	2931	2687.5	20.1777	0.377539
NM_001267584.2	4295	4051.5	0	0
NM_001267585.2	3401	3157.5	0	0
NM_001267586.2	3242	2998.5	0	0
NM_001267594.2	4456	4212.5	696.371	8.31267
NM_001267595.2	4803	4559.5	9.33209	0.102921
NM_001267597.2	4816	4572.5	83.3324	0.916432
NM_001267598.2	1380	1136.5	2.79211	0.123538
NM_001267605.2	3431	3187.5	0	0
NM_001267606.2	4180	3936.5	0	0
NM_001267607.3	3889	3645.5	0	0
NM_001267608.2	3136	2892.5	112.931	1.96327
NM_001267609.1	8265	8021.5	80.1298	0.502318
NM_001267610.2	7987	7743.5	0	0
NM_001267611.1	7815	7571.5	0	0
NM_001267612.2	8257	8013.5	21.2673	0.133454
NM_001267613.1	7664	7420.5	4.6496e-05	3.15081e-07
NM_001267614.1	7397	7153.5	533.61	3.75099
NM_001267615.2	2135	1891.5	0	0
NM_001267616.2	3214	2970.5	0	0
NM_001267617.2	3180	2936.5	0	0
NM_001267618.2	2503	2259.5	0	0
NM_001267619.2	4056	3812.5	0	0
NM_001267623.2	914	670.567	0	0
NM_001267698.2	1180	936.504	8.96771	0.481518
NM_001267699.2	1519	1275.5	302.036	11.9074
NM_001267700.1	1343	1099.5	567.878	25.9716
NM_001267706.2	3292	3048.5	6.95469	0.114718
NM_001267708.2	2831	2587.5	0	0
NM_001267709.2	2802	2558.5	11.5834	0.227662
NM_001267713.2	1307	1063.5	7.53102	0.356086
NM_001267716.2	2600	2356.5	0	0
NM_001267718.2	2205	1961.5	30.7746	0.788939
NM_001267721.2	1553	1309.5	0	0
NM_001267722.2	3672	3428.5	0	0
NM_001267723.2	1817	1573.5	28	0.89481
NM_001267727.2	2554	2310.5	0	0
NM_001267728.1	1956	1712.5	317.999	9.3376
NM_001267774.2	1097	853.504	215.833	12.7161
NM_001267775.2	896	652.567	103.313	7.96108
NM_001267776.2	860	616.567	964.123	78.6309
NM_001267777.2	820	576.619	0	0
NM_001267778.2	756	512.795	115.957	11.3709
NM_001267779.2	7616	7372.5	0	0
NM_001267782.2	5258	5014.5	38.5231	0.386308
NM_001267783.2	4892	4648.5	151.359	1.63733
NM_001267797.2	3441	3197.5	0.0201979	0.000317641
NM_001267798.2	1395	1151.5	0	0
NM_001267803.2	5023	4779.5	227.543	2.39398
NM_001267804.2	5014	4770.5	144.472	1.52286
NM_001267805.2	5010	4766.5	0.00367061	3.87238e-05
NM_001267806.2	4927	4683.5	1.52601e-08	1.63842e-10
NM_001267809.2	1871	1627.5	68.3159	2.11077
NM_001267810.1	1065	821.504	0	0
NM_001267812.2	2286	2042.5	0	0
NM_001267814.2	1950	1706.5	1.13643e-05	3.3487e-07
NM_001267817.2	864	620.567	39.7735	3.22289
NM_001267818.2	1136	892.504	21.0551	1.18628
NM_001267822.1	2448	2204.5	0	0
NM_001267827.2	2845	2601.5	0	0
NM_001267828.2	3024	2780.5	0	0
NM_001267843.2	10979	10735.5	0	0
NM_001267863.1	414	186.622	57.8448	15.5863
NM_001267864.1	436	205.688	31.4406	7.68641
NM_001267865.2	1898	1654.5	0	0
NM_001267866.2	1886	1642.5	0	0
NM_001267868.2	1835	1591.5	7.14089	0.225624
NM_001267869.2	1522	1278.5	0.00397819	0.000156468
NM_001267870.2	1362	1118.5	12.5063	0.562251
NM_001267871.2	1291	1047.5	0	0
NM_001267895.2	2122	1878.5	0	0
NM_001268.4	3075	2831.5	0	0
NM_001268284.3	3733	3489.5	0	0
NM_001268285.3	3447	3203.5	69.0436	1.08377
NM_001269.6	2340	2096.5	2780.46	66.6902
NM_001269039.3	3746	3502.5	26.5113	0.380621
NM_001269040.2	3566	3322.5	0	0
NM_001269041.2	3868	3624.5	0	0
NM_001269042.2	3563	3319.5	0	0
NM_001269043.2	2512	2268.5	14.1051	0.312664
NM_001269044.3	3184	2940.5	0	0
NM_001269045.2	2651	2407.5	0	0
NM_001269046.2	3862	3618.5	4.11993	0.0572534
NM_001269047.2	2702	2458.5	0	0
NM_001269048.3	2521	2277.5	1.61566	0.0356724
NM_001269049.2	2262	2018.5	0	0
NM_001269050.3	2031	1787.5	0	0
NM_001269051.2	1509	1265.5	0	0
NM_001269052.3	1811	1567.5	0	0
NM_001269053.2	638	395.872	0	0
NM_001269054.2	2051	1807.5	9.70156	0.2699
NM_001269055.3	1904	1660.5	0	0
NM_001270.4	8145	7901.5	1.38411e-05	8.80846e-08
NM_001270040.2	798	554.669	0	0
NM_001270041.2	1710	1466.5	0	0
NM_001270042.2	1736	1492.5	0	0
NM_001270362.2	1769	1525.5	4634.59	152.77
NM_001270363.2	1607	1363.5	39.4658	1.45547
NM_001270364.2	3178	2934.5	0	0
NM_001270365.2	2761	2517.5	0	0
NM_001270366.2	2306	2062.5	166.425	4.05755
NM_001270367.1	2100	1856.5	0	0
NM_001270368.1	2113	1869.5	0	0
NM_001270369.1	2152	1908.5	0	0
NM_001270370.2	2121	1877.5	67.4168	1.80562
NM_001270371.2	2136	1892.5	5.0511	0.134211
NM_001270372.2	2054	1810.5	4.81897	0.133843
NM_001270373.2	2093	1849.5	8.04077	0.218616
NM_001270374.2	2427	2183.5	0	0
NM_001270375.2	2359	2115.5	2	0.0475397
NM_001270377.2	2649	2405.5	966.836	20.211
NM_001270378.2	3322	3078.5	143.386	2.34212
NM_001270379.2	1703	1459.5	0	0
NM_001270380.3	4538	4294.5	0	0
NM_001270381.3	4637	4393.5	0	0
NM_001270383.2	3337	3093.5	0	0
NM_001270384.2	6385	6141.5	336.204	2.75276
NM_001270391.2	5780	5536.5	0	0
NM_001270392.1	5818	5574.5	63.4683	0.57252
NM_001270393.2	1992	1748.5	48.7196	1.40113
NM_001270394.2	1933	1689.5	19.4169	0.57791
NM_001270395.2	1598	1354.5	0	0
NM_001270396.2	2590	2346.5	25.0918	0.537714
NM_001270397.2	4087	3843.5	21.1874	0.277199
NM_001270398.2	4141	3897.5	2125.62	27.4245
NM_001270399.2	2232	1988.5	21.8242	0.55189
NM_001270400.2	1760	1516.5	71.6702	2.37649
NM_001270401.2	2897	2653.5	0	0
NM_001270402.3	3330	3086.5	0	0
NM_001270403.2	3298	3054.5	0	0
NM_001270404.3	3219	2975.5	0	0
NM_001270405.3	3146	2902.5	0.868224	0.0150418
NM_001270406.2	1304	1060.5	2.03392	0.0964409
NM_001270407.2	4243	3999.5	0	0
NM_001270408.2	1772	1528.5	60.5422	1.99174
NM_001270409.1	3240	2996.5	0	0
NM_001270410.2	3084	2840.5	0	0
NM_001270411.2	1515	1271.5	0	0
NM_001270419.2	2116	1872.5	29.4279	0.790273
NM_001270420.2	1557	1313.5	0	0
NM_001270421.2	1447	1203.5	0	0
NM_001270422.2	4195	3951.5	0	0
NM_001270424.1	1239	995.504	0	0
NM_001270425.2	4272	4028.5	364.464	4.54937
NM_001270427.2	3252	3008.5	206.791	3.45638
NM_001270428.2	1114	870.504	0	0
NM_001270433.2	1160	916.504	28.882	1.58465
NM_001270434.2	1202	958.504	25.9994	1.36399
NM_001270436.2	4982	4738.5	38.778	0.411514
NM_001270437.2	5038	4794.5	189.686	1.98944
NM_001270438.2	5014	4770.5	51.2384	0.540097
NM_001270439.2	7275	7031.5	8.4173	0.0601956
NM_001270440.2	2073	1829.5	4.00823	0.110169
NM_001270441.2	1023	779.504	0	0
NM_001270442.2	1011	767.504	0	0
NM_001270443.2	1000	756.504	0	0
NM_001270444.2	988	744.504	0	0
NM_001270445.2	982	738.504	0	0
NM_001270447.2	2227	1983.5	0	0
NM_001270448.2	2259	2015.5	178.364	4.45005
NM_001270449.2	1466	1222.5	0	0
NM_001270450.2	1121	877.504	1.90989	0.109446
NM_001270451.2	1133	889.504	0	0
NM_001270452.2	1059	815.504	0	0
NM_001270453.2	4225	3981.5	0	0
NM_001270454.2	4487	4243.5	161.359	1.91209
NM_001270455.2	2634	2390.5	38.6542	0.813107
NM_001270458.2	5332	5088.5	67.7881	0.669891
NM_001270459.2	2164	1920.5	0	0
NM_001270460.2	2161	1917.5	26.4439	0.693473
NM_001270461.3	1912	1668.5	0	0
NM_001270462.3	1819	1575.5	0	0
NM_001270463.3	1770	1526.5	0	0
NM_001270464.3	1725	1481.5	0	0
NM_001270465.3	1796	1552.5	0	0
NM_001270466.3	1470	1226.5	0	0
NM_001270467.2	2653	2409.5	0	0
NM_001270468.2	2581	2337.5	31.8859	0.685942
NM_001270469.2	2431	2187.5	43.8753	1.00858
NM_001270470.1	2888	2644.5	0	0
NM_001270471.2	2386	2142.5	0	0
NM_001270472.3	2955	2711.5	0.00259876	4.81943e-05
NM_001270473.2	3868	3624.5	0	0
NM_001270474.2	3826	3582.5	0	0
NM_001270476.2	2990	2746.5	113.805	2.08363
NM_001270481.2	844	600.567	14.0962	1.18027
NM_001270482.2	3971	3727.5	113.042	1.52497
NM_001270483.1	1111	867.504	93.8229	5.43848
NM_001270484.2	2205	1961.5	0	0
NM_001270485.2	4905	4661.5	0	0
NM_001270486.1	4523	4279.5	0	0
NM_001270488.1	1490	1246.5	148.918	6.00749
NM_001270490.2	556	316.442	4.10891	0.652941
NM_001270491.2	1051	807.504	866.92	53.9852
NM_001270492.2	6820	6576.5	2.26233e-08	1.72982e-10
NM_001270497.3	3957	3713.5	0	0
NM_001270500.2	961	717.504	0	0
NM_001270501.2	1154	910.504	0	0
NM_001270502.2	1005	761.504	0	0
NM_001270507.2	4641	4397.5	0	0
NM_001270508.2	4665	4421.5	47.8689	0.544407
NM_001270517.2	1315	1071.5	128.319	6.02197
NM_001270519.2	2568	2324.5	93.6243	2.02534
NM_001270520.2	5890	5646.5	517.255	4.60644
NM_001270521.2	4600	4356.5	18.0351	0.208172
NM_001270522.2	4453	4209.5	0	0
NM_001270523.2	2987	2743.5	0	0
NM_001270524.2	3140	2896.5	0	0
NM_001270525.2	2935	2691.5	8.31929	0.155429
NM_001270526.2	3054	2810.5	6.59296	0.117961
NM_001270527.2	1204	960.504	0	0
NM_001270528.2	5932	5688.5	8.6098e-06	7.61089e-08
NM_001270529.2	5902	5658.5	347.547	3.08854
NM_001270530.2	5791	5547.5	40.2034	0.364422
NM_001270531.2	2105	1861.5	781.832	21.1198
NM_001270532.2	1507	1263.5	43.091	1.71495
NM_001270533.2	1488	1244.5	0.199278	0.008052
NM_001270539.2	895	651.567	0	0
NM_001270546.1	9146	8902.5	926.979	5.23598
NM_001270550.1	1194	950.504	175.635	9.29174
NM_001270551.3	1128	884.504	809.005	45.993
NM_001270552.3	662	419.483	17.0825	2.04775
NM_001270572.1	4182	3938.5	559.864	7.14812
NM_001270573.2	4141	3897.5	24.7981	0.319943
NM_001270574.2	4033	3789.5	0.000307049	4.07442e-06
NM_001270584.2	3092	2848.5	0	0
NM_001270585.2	3062	2818.5	0	0
NM_001270601.2	2036	1792.5	11	0.308584
NM_001270614.2	1920	1676.5	12.6293	0.378804
NM_001270615.2	1890	1646.5	0	0
NM_001270616.2	8468	8224.5	96.9904	0.593006
NM_001270622.2	11916	11672.5	0	0
NM_001270623.2	11936	11692.5	0	0
NM_001270629.2	2148	1904.5	240.404	6.34747
NM_001270639.2	834	590.567	31.257	2.66145
NM_001270640.2	831	587.584	0	0
NM_001270641.2	708	465.026	14.743	1.59422
NM_001270643.2	2732	2488.5	1059.11	21.4013
NM_001270648.3	3885	3641.5	0	0
NM_001270649.2	3858	3614.5	0	0
NM_001270660.2	9497	9253.5	259.798	1.41179
NM_001270661.2	9326	9082.5	625.79	3.46468
NM_001270679.2	2874	2630.5	4.83973	0.0925172
